#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2AFF
#Date Time: 2024-01-16 20:24:10.514
#Sample rate: 6.66667e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: 0 V HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Pulse
#Frequency: 5 kHz
#Period: 200 us
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 90 %
#Phase: 0 бу

Time (s),Channel 1 (V),Channel 2 (V)
0.01274429123238372,4.989601917398164,-0.02117859880769073
0.01274444123238372,4.993316139088375,-0.01373535200248715
0.01274459123238372,4.993316139088382,-0.02117859880770934
0.01274474123238372,4.993316139088382,-0.01745697540510586
0.01274489123238372,4.993316139088355,-0.01745697540511263
0.01274504123238372,4.98588769570793,-0.02117859880771611
0.01274519123238372,4.993316139088382,-0.02117859880771273
0.01274534123238372,4.993316139088382,-0.01745697540510925
0.01274549123238372,4.997030360778604,-0.02117859880774827
0.01274564123238372,4.993316139088392,-0.02862184561295523
0.01274579123238372,4.989601917398157,-0.02862184561296538
0.01274594123238372,4.99331613908837,-0.0249002222103619
0.01274609123238372,4.993316139088382,-0.02490022221034159
0.01274624123238372,4.993316139088382,-0.02117859880773811
0.01274639123238372,4.985887695707922,-0.02117859880771611
0.01274654123238372,4.989601917398134,-0.01745697540511263
0.01274669123238372,4.98960191739814,-0.01745697540509909
0.01274684123238372,4.985887695707929,-0.01745697540509909
0.01274699123238372,4.985887695707919,-0.02490022221034498
0.01274714123238372,4.98960191739813,-0.0211785988077415
0.01274729123238372,4.989601917398153,-0.0211785988077195
0.01274744123238372,4.993316139088365,-0.01745697540511602
0.01274759123238372,4.993316139088382,-0.01745697540509571
0.01274774123238372,4.993316139088382,-0.01373535200249223
0.01274789123238372,4.997030360778614,-0.013735352002477
0.01274804123238372,4.993316139088402,-0.02117859880768396
0.01274819123238372,4.997030360778616,-0.01373535200247361
0.01274834123238372,4.997030360778616,-0.01373535200247361
0.01274849123238372,4.997030360778616,-0.01373535200247361
0.01274864123238372,4.993316139088404,-0.01373535200247361
0.01274879123238372,4.989601917398149,-0.01373535200247361
0.01274894123238372,4.993316139088382,-0.01001372859984813
0.01274909123238372,4.993316139088382,-0.01001372859984813
0.01274924123238372,4.993316139088419,-0.006292105197278497
0.01274939123238372,5.000744582468842,-0.01745697540508894
0.01274954123238372,4.993316139088399,-0.02117859880772457
0.01274969123238372,4.99703036077861,-0.02117859880772457
0.01274984123238372,4.993316139088365,-0.01745697540508217
0.01274999123238372,4.989601917398154,-0.01373535200248038
0.01275014123238372,4.993316139088397,-0.01373535200250407
0.01275029123238372,4.997030360778608,-0.02117859880771104
0.01275044123238372,4.989601917398161,-0.02117859880771104
0.01275059123238372,4.993316139088373,-0.01745697540510755
0.01275074123238372,4.993316139088382,-0.01745697540508724
0.01275089123238372,4.993316139088382,-0.01373535200248377
0.01275104123238372,4.99331613908837,-0.01745697540512279
0.01275119123238372,4.989601917398157,-0.02490022221032975
0.01275134123238372,4.985887695707904,-0.02117859880770426
0.01275149123238372,4.982173474017691,-0.0137353520024973
0.01275164123238372,4.985887695707897,-0.02490022221031621
0.01275179123238372,4.978459252327473,-0.01001372859990229
0.01275194123238372,4.985887695707905,-0.01373535200246515
0.01275209123238372,4.982173474017693,-0.01001372859986167
0.01275224123238372,4.98217347401768,-0.01373535200247361
0.01275239123238372,4.98217347401768,-0.01373535200247361
0.01275254123238372,4.985887695707913,-0.01373535200248377
0.01275269123238372,4.985887695707913,-0.02117859880769073
0.01275284123238372,4.989601917398147,-0.01001372859985321
0.01275299123238372,4.989601917398147,-0.01373535200245669
0.01275314123238372,4.989601917398147,-0.01373535200247361
0.01275329123238372,4.989601917398147,-0.01373535200247361
0.01275344123238372,4.989601917398147,-0.01001372859984982
0.01275359123238372,4.989601917398147,-0.0137353520024533
0.01275374123238372,4.989601917398147,-0.01373535200247361
0.01275389123238372,4.989601917398125,-0.01373535200245161
0.01275404123238372,4.985887695707913,-0.01001372859984813
0.01275419123238372,4.993316139088338,-0.01001372859984813
0.01275434123238372,4.993316139088382,-0.01373535200247192
0.01275449123238372,4.989601917398188,-0.006292105197242956
0.01275464123238372,4.997030360778612,-0.01001372859984644
0.01275479123238372,5.000744582468831,-0.01001372859986675
0.01275494123238372,4.997030360778619,-0.01373535200247023
0.01275509123238372,4.993316139088365,-0.01373535200247361
0.01275524123238372,4.989601917398153,-0.01373535200247361
0.01275539123238372,4.989601917398164,-0.01001372859984813
0.01275554123238372,4.993316139088375,-0.01001372859984813
0.01275569123238372,4.989601917398162,-0.01001372859984813
0.01275584123238372,4.993316139088375,-0.01001372859984813
0.01275599123238372,4.993316139088368,-0.01001372859983459
0.01275614123238372,4.989601917398156,-0.006292105197231109
0.01275629123238372,4.989601917398136,-0.01001372859985998
0.01275644123238372,4.985887695707923,-0.01373535200246346
0.01275659123238372,4.99331613908837,-0.002570481794597165
0.01275674123238372,4.989601917398157,-0.002570481794597165
0.01275689123238372,4.989601917398137,-0.006292105197212493
0.01275704123238372,4.985887695707925,-0.002570481794609012
0.01275719123238372,4.989601917398138,-0.006292105197231109
0.01275734123238372,4.985887695707927,-0.01001372859983459
0.01275749123238372,4.989601917398147,-0.01001372859984813
