time;V(U_a)1;V(U_o)1;
0.0011328;5.3198e-05;-0.000106243;
0.0011428;5.31978e-05;-0.000106253;
0.0011528;5.3198e-05;-0.000106243;
0.0011628;5.31978e-05;-0.000106254;
0.0011728;5.3198e-05;-0.000106242;
0.0011828;5.31978e-05;-0.000106255;
0.0011928;5.3198e-05;-0.000106241;
0.0012028;5.31978e-05;-0.000106255;
0.0012128;5.3198e-05;-0.00010624;
0.0012228;5.31978e-05;-0.000106256;
0.0012328;5.3198e-05;-0.000106239;
0.0012428;5.31978e-05;-0.000106257;
0.0012528;5.31981e-05;-0.000106238;
0.0012628;5.31978e-05;-0.000106258;
0.0012728;5.31981e-05;-0.000106237;
0.0012828;5.31977e-05;-0.00010626;
0.0012928;5.31981e-05;-0.000106236;
0.0013028;5.31977e-05;-0.000106261;
0.0013128;5.31981e-05;-0.000106234;
0.0013228;5.31977e-05;-0.000106263;
0.0013328;5.31982e-05;-0.000106233;
0.0013428;5.31977e-05;-0.000106264;
0.0013528;5.31982e-05;-0.000106231;
0.0013628;5.31976e-05;-0.000106266;
0.0013728;5.31982e-05;-0.000106229;
0.0013828;5.31976e-05;-0.000106268;
0.0013928;5.31983e-05;-0.000106226;
0.0014028;5.31976e-05;-0.000106271;
0.0014128;5.31983e-05;-0.000106224;
0.0014228;5.31975e-05;-0.000106274;
0.0014328;5.31983e-05;-0.000106221;
0.0014428;5.31975e-05;-0.000106277;
0.0014528;5.31984e-05;-0.000106218;
0.0014628;5.31974e-05;-0.00010628;
0.0014728;5.31985e-05;-0.000106214;
0.0014828;5.31973e-05;-0.000106284;
0.0014928;5.31985e-05;-0.00010621;
0.0015028;5.31973e-05;-0.000106289;
0.0015128;5.31986e-05;-0.000106205;
0.0015228;5.31972e-05;-0.000106293;
0.0015328;5.31987e-05;-0.0001062;
0.0015428;5.31971e-05;-0.000106299;
0.0015528;5.31988e-05;-0.000106194;
0.0015628;5.3197e-05;-0.000106305;
0.0015728;5.31989e-05;-0.000106188;
0.0015828;5.31969e-05;-0.000106312;
0.0015928;5.3199e-05;-0.00010618;
0.0016028;5.31968e-05;-0.00010632;
0.0016128;5.31991e-05;-0.000106172;
0.0016228;5.31966e-05;-0.000106328;
0.0016328;5.31993e-05;-0.000106163;
0.0016428;5.31965e-05;-0.000106338;
0.0016528;5.31994e-05;-0.000106153;
0.0016628;5.31963e-05;-0.000106349;
0.0016728;5.31996e-05;-0.000106141;
0.0016828;5.31961e-05;-0.000106361;
0.0016928;5.31998e-05;-0.000106128;
0.0017028;5.31959e-05;-0.000106375;
0.0017128;5.32e-05;-0.000106114;
0.0017228;5.31957e-05;-0.00010639;
0.0017328;5.32003e-05;-0.000106098;
0.0017428;5.31954e-05;-0.000106407;
0.0017528;5.32006e-05;-0.000106079;
0.0017628;5.31951e-05;-0.000106427;
0.0017728;5.32009e-05;-0.000106059;
0.0017828;5.31948e-05;-0.000106448;
0.0017928;5.32013e-05;-0.000106036;
0.0018028;5.31944e-05;-0.000106473;
0.0018128;5.32017e-05;-0.00010601;
0.0018228;5.31939e-05;-0.0001065;
0.0018328;5.32021e-05;-0.000105982;
0.0018428;5.31935e-05;-0.00010653;
0.0018528;5.32026e-05;-0.000105949;
0.0018628;5.31929e-05;-0.000106564;
0.0018728;5.32032e-05;-0.000105913;
0.0018828;5.31923e-05;-0.000106603;
0.0018928;5.32038e-05;-0.000105873;
0.0019028;5.31916e-05;-0.000106646;
0.0019128;5.32046e-05;-0.000105827;
0.0019228;5.31909e-05;-0.000106694;
0.0019328;5.32054e-05;-0.000105776;
0.0019428;5.319e-05;-0.000106748;
0.0019528;5.32063e-05;-0.000105719;
0.0019628;5.31891e-05;-0.000106808;
0.0019728;5.32073e-05;-0.000105655;
0.0019828;5.3188e-05;-0.000106876;
0.0019928;5.32084e-05;-0.000105583;
0.0020028;5.31868e-05;-0.000106952;
0.0020128;5.32097e-05;-0.000105503;
0.0020228;5.31855e-05;-0.000107037;
0.0020328;5.32111e-05;-0.000105413;
0.0020428;5.3184e-05;-0.000107132;
0.0020528;5.32127e-05;-0.000105312;
0.0020628;5.31823e-05;-0.00010724;
0.0020728;5.32145e-05;-0.000105198;
0.0020828;5.31804e-05;-0.00010736;
0.0020928;5.32165e-05;-0.000105071;
0.0021028;5.31783e-05;-0.000107494;
0.0021128;5.32187e-05;-0.000104929;
0.0021228;5.31759e-05;-0.000107645;
0.0021328;5.32212e-05;-0.000104769;
0.0021428;5.31732e-05;-0.000107814;
0.0021528;5.32241e-05;-0.00010459;
0.0021628;5.31702e-05;-0.000108003;
0.0021728;5.32272e-05;-0.00010439;
0.0021828;5.31669e-05;-0.000108216;
0.0021928;5.32308e-05;-0.000104165;
0.0022028;5.31631e-05;-0.000108454;
0.0022128;5.32348e-05;-0.000103913;
0.0022228;5.31589e-05;-0.000108721;
0.0022328;5.32392e-05;-0.00010363;
0.0022428;5.31542e-05;-0.00010902;
0.0022528;5.32442e-05;-0.000103313;
0.0022628;5.31489e-05;-0.000109355;
0.0022728;5.32498e-05;-0.000102958;
0.0022828;5.31429e-05;-0.000109731;
0.0022928;5.32561e-05;-0.00010256;
0.0023028;5.31363e-05;-0.000110153;
0.0023128;5.32632e-05;-0.000102114;
0.0023228;5.31288e-05;-0.000110625;
0.0023328;5.32711e-05;-0.000101613;
0.0023428;5.31205e-05;-0.000111155;
0.0023528;5.32799e-05;-0.000101053;
0.0023628;5.31111e-05;-0.000111749;
0.0023728;5.32898e-05;-0.000100424;
0.0023828;5.31006e-05;-0.000112415;
0.0023928;5.33009e-05;-9.97189e-05;
0.0024028;5.30888e-05;-0.000113161;
0.0024128;5.33134e-05;-9.89288e-05;
0.0024228;5.30756e-05;-0.000113998;
0.0024328;5.33274e-05;-9.80431e-05;
0.0024428;5.30608e-05;-0.000114935;
0.0024528;5.33431e-05;-9.70501e-05;
0.0024628;5.30442e-05;-0.000115987;
0.0024728;5.33606e-05;-9.5937e-05;
0.0024828;5.30256e-05;-0.000117165;
0.0024928;5.33803e-05;-9.46892e-05;
0.00250275;5.30047e-05;-0.00011849;
0.00251259;5.34026e-05;-9.32745e-05;
0.00252227;5.29807e-05;-0.00012001;
0.00253173;5.34286e-05;-9.16291e-05;
0.00254088;5.29524e-05;-0.000121809;
0.00254964;5.346e-05;-8.964e-05;
0.00255793;5.29171e-05;-0.000124041;
0.00256565;5.35003e-05;-8.7088e-05;
0.00257195;5.28668e-05;-0.000127229;
0.00257693;5.35692e-05;-8.27168e-05;
0.00258007;5.27525e-05;-0.000134476;
0.00258177;5.38242e-05;-6.65614e-05;
0.00258248;5.17323e-05;-0.000199126;
0.00258274;1.97199e-05;-0.00222771;
0.00258287;-3.23211e-05;-0.00552571;
0.00258294;-9.64235e-05;-0.0095881;
0.00258301;-0.000194338;-0.0157938;
0.00258309;-0.000385744;-0.0279267;
0.00258316;-0.000680602;-0.0466215;
0.00258324;-0.00122638;-0.08124;
0.00258331;-0.00209383;-0.136315;
0.00258339;-0.00362725;-0.233862;
0.00258346;-0.00607087;-0.390002;
0.00258353;-0.0101185;-0.651357;
0.0025836;-0.0166521;-1.05109;
0.00258362;-0.0213312;-1.19425;
0.00258363;-0.0262257;-1.26887;
0.00258364;-0.0313014;-1.32144;
0.00258364;-0.0379453;-1.37793;
0.00258365;-0.0462762;-1.44296;
0.00258366;-0.0571583;-1.52989;
0.00258367;-0.0667898;-1.61634;
0.00258368;-0.0795692;-1.76006;
0.00258369;-0.0878338;-1.88598;
0.0025837;-0.093949;-2.01205;
0.00258371;-0.0986704;-2.14824;
0.00258372;-0.102143;-2.30273;
0.00258374;-0.104185;-2.49255;
0.00258375;-0.10426;-2.59729;
0.00258375;-0.103307;-2.66564;
0.00258376;-0.10116;-2.71556;
0.00258376;-0.0959871;-2.78173;
0.00258377;-0.0909279;-2.83216;
0.00258377;-0.08419;-2.89454;
0.00258378;-0.0771352;-2.9585;
0.00258379;-0.0636469;-3.08543;
0.0025838;-0.0493819;-3.23648;
0.00258382;-0.0380083;-3.3814;
0.00258383;-0.0286772;-3.53088;
0.00258385;-0.0211576;-3.68972;
0.00258386;-0.015499;-3.85445;
0.00258388;-0.0112677;-4.03029;
0.0025839;-0.00801811;-4.22875;
0.00258392;-0.00560744;-4.44329;
0.00258394;-0.00369173;-4.67106;
0.00258396;-0.00190006;-4.92157;
0.00258399;-0.000222657;-5.17175;
0.00258402;0.00168353;-5.4656;
0.00258405;0.00383238;-5.81646;
0.0025841;0.0066398;-6.33548;
0.00258417;0.0095438;-6.98804;
0.00258424;0.0123221;-7.7463;
0.0025843;0.0142729;-8.34314;
0.00258437;0.0165587;-9.08013;
0.00258444;0.018654;-9.77958;
0.00258448;0.0196535;-10.1188;
0.0025845;0.0208482;-10.304;
0.00258451;0.0235295;-10.3451;
0.00258452;0.0259704;-10.3593;
0.00258452;0.0282179;-10.3686;
0.00258453;0.0303671;-10.3759;
0.00258454;0.0323724;-10.382;
0.00258455;0.0342634;-10.3879;
0.00258457;0.0359381;-10.3939;
0.00258458;0.0370124;-10.4;
0.0025846;0.0371455;-10.4052;
0.00258463;0.0364708;-10.4104;
0.00258465;0.0352736;-10.4151;
0.00258468;0.034028;-10.4193;
0.00258471;0.0331505;-10.4227;
0.00258473;0.0325717;-10.4258;
0.00258477;0.0323383;-10.429;
0.00258481;0.0325486;-10.433;
0.00258485;0.0329972;-10.4356;
0.00258489;0.0336911;-10.4384;
0.00258493;0.0344201;-10.4406;
0.00258498;0.0353412;-10.4428;
0.00258502;0.0364289;-10.445;
0.00258507;0.0375755;-10.4469;
0.00258512;0.0387784;-10.4487;
0.00258518;0.0401719;-10.4506;
0.00258525;0.0418215;-10.4525;
0.00258532;0.0437928;-10.4545;
0.00258542;0.0461588;-10.4566;
0.00258553;0.0490959;-10.4588;
0.00258568;0.0528538;-10.4611;
0.00258587;0.0579259;-10.4637;
0.00258616;0.0651916;-10.4666;
0.00258659;0.0762964;-10.4697;
0.00258727;0.0937464;-10.4727;
0.00258828;0.119745;-10.4751;
0.00258972;0.156702;-10.4765;
0.00259134;0.198177;-10.477;
0.00259355;0.254945;-10.4771;
0.0025965;0.330833;-10.4772;
0.00260156;0.460608;-10.4772;
0.00261061;0.692996;-10.4771;
0.00262061;0.949676;-10.4771;
0.00263061;1.20633;-10.4771;
0.00264061;1.46296;-10.4771;
0.00265061;1.71956;-10.4771;
0.00266061;1.97614;-10.477;
0.00267061;2.23269;-10.477;
0.00268061;2.48922;-10.477;
0.00269061;2.74572;-10.477;
0.00270061;3.00219;-10.477;
0.00271061;3.25864;-10.4769;
0.00272061;3.51506;-10.4769;
0.00273061;3.77146;-10.4769;
0.00274061;4.02783;-10.4769;
0.00275061;4.28417;-10.4769;
0.00276061;4.54049;-10.4769;
0.00277061;4.79678;-10.4768;
0.00278061;5.05305;-10.4768;
0.00279061;5.30929;-10.4768;
0.00280061;5.56551;-10.4768;
0.00281061;5.8217;-10.4756;
0.00282061;6.07786;-10.4719;
0.00283061;6.334;-10.4652;
0.00284061;6.59011;-10.4536;
0.00285061;6.84618;-10.4271;
0.00285135;6.86502;-10.4232;
0.00285282;6.90268;-10.4128;
0.00285356;6.92159;-10.405;
0.00285431;6.94087;-10.3928;
0.00285436;6.94225;-10.3916;
0.00285447;6.94503;-10.389;
0.00285469;6.95058;-10.3828;
0.00285499;6.9584;-10.3694;
0.00285512;6.96173;-10.3602;
0.00285521;6.96407;-10.3508;
0.00285528;6.9657;-10.3415;
0.00285532;6.96701;-10.331;
0.00285537;6.96818;-10.3178;
0.0028554;6.96936;-10.2989;
0.00285544;6.97072;-10.2677;
0.00285549;6.97232;-10.2164;
0.00285554;6.97426;-10.1265;
0.00285559;6.9761;-10.0059;
0.00285565;6.97846;-9.80716;
0.00285571;6.98098;-9.54712;
0.00285577;6.98384;-9.18452;
0.00285581;6.98596;-8.84912;
0.00285585;6.98759;-8.50505;
0.00285589;6.98857;-8.14668;
0.00285593;6.98876;-7.70036;
0.00285598;6.9883;-7.23945;
0.00285601;6.98799;-6.9148;
0.00285604;6.98789;-6.61072;
0.00285607;6.98804;-6.25193;
0.00285612;6.9885;-5.81209;
0.00285616;6.9891;-5.41322;
0.0028562;6.98991;-4.94457;
0.00285626;6.99093;-4.40732;
0.00285632;6.99224;-3.75787;
0.00285641;6.99401;-2.91262;
0.00285652;6.99667;-1.79127;
0.00285655;7.02627;-1.44922;
0.00285656;7.07223;-1.23226;
0.00285657;7.09792;-1.11286;
0.00285658;7.11368;-1.02152;
0.00285658;7.12852;-0.920468;
0.00285659;7.14037;-0.818018;
0.0028566;7.1519;-0.668845;
0.00285661;7.15697;-0.525181;
0.00285662;7.15668;-0.366039;
0.00285663;7.15192;-0.221954;
0.00285664;7.14365;-0.0787178;
0.00285666;7.13175;0.070244;
0.00285668;7.10143;0.358814;
0.0028567;7.06916;0.644991;
0.00285672;7.04649;0.89773;
0.00285673;7.038;1.0258;
0.00285674;7.03259;1.12664;
0.00285675;7.02658;1.27072;
0.00285677;7.0221;1.42138;
0.00285678;7.01846;1.61313;
0.0028568;7.01624;1.86202;
0.00285681;7.0161;1.97643;
0.00285682;7.01658;2.0473;
0.00285682;7.01753;2.09042;
0.00285682;7.01871;2.11783;
0.00285682;7.02019;2.14009;
0.00285683;7.02224;2.16215;
0.00285683;7.02523;2.18635;
0.00285683;7.02976;2.21511;
0.00285683;7.03603;2.24811;
0.00285684;7.04882;2.30644;
0.00285684;7.06195;2.36271;
0.00285684;7.07549;2.42231;
0.00285685;7.08761;2.47977;
0.00285685;7.10576;2.58034;
0.00285686;7.11735;2.66291;
0.00285686;7.12381;2.75122;
0.00285687;7.12144;2.8394;
0.00285688;7.11762;2.88851;
0.00285688;7.11234;2.94628;
0.00285689;7.10617;3.00684;
0.0028569;7.09299;3.12674;
0.00285691;7.07633;3.2739;
0.00285692;7.06048;3.41924;
0.00285694;7.04675;3.55657;
0.00285695;7.03568;3.68105;
0.00285696;7.02563;3.81167;
0.00285698;7.01325;4.01341;
0.00285701;7.00121;4.30785;
0.00285704;6.99391;4.65611;
0.00285706;6.9922;4.83125;
0.00285708;6.99143;4.96027;
0.00285709;6.9909;5.09644;
0.0028571;6.99055;5.23669;
0.00285712;6.99031;5.38855;
0.00285713;6.99012;5.53985;
0.00285715;6.98991;5.71278;
0.00285717;6.98966;5.89785;
0.00285719;6.9893;6.11835;
0.00285722;6.98877;6.37367;
0.00285725;6.98795;6.71592;
0.00285731;6.98643;7.27787;
0.00285736;6.98489;7.83022;
0.00285742;6.98314;8.45696;
0.00285749;6.98121;9.15535;
0.00285753;6.9802;9.52022;
0.0028576;6.97815;10.2476;
0.00285762;6.97475;10.3454;
0.00285764;6.97142;10.3637;
0.00285765;6.96854;10.3746;
0.00285766;6.96671;10.381;
0.00285767;6.96531;10.3865;
0.00285768;6.96428;10.3921;
0.00285769;6.96398;10.3979;
0.00285772;6.9649;10.4044;
0.00285774;6.96662;10.4096;
0.00285776;6.96804;10.4131;
0.00285778;6.96916;10.4161;
0.00285779;6.96988;10.4184;
0.0028578;6.97029;10.4203;
0.00285782;6.9705;10.422;
0.00285783;6.97054;10.4237;
0.00285785;6.97043;10.4252;
0.00285786;6.97016;10.4269;
0.00285788;6.96977;10.4285;
0.0028579;6.96919;10.4304;
0.00285792;6.96851;10.4323;
0.00285795;6.96762;10.4345;
0.00285798;6.96676;10.4365;
0.00285802;6.96567;10.4389;
0.00285808;6.96429;10.4417;
0.00285817;6.96197;10.4457;
0.00285825;6.9598;10.4488;
0.00285838;6.95656;10.4525;
0.0028586;6.95091;10.4574;
0.00285883;6.94499;10.4612;
0.00285924;6.93432;10.4658;
0.00285965;6.92383;10.4689;
0.00286046;6.90285;10.4725;
0.0028613;6.88129;10.4744;
0.00286274;6.84409;10.4759;
0.00286427;6.80477;10.4764;
0.00286659;6.74482;10.4766;
0.00286935;6.67361;10.4767;
0.00287445;6.54218;10.4767;
0.00288273;6.3289;10.4767;
0.00289273;6.07118;10.4767;
0.00290273;5.81349;10.4767;
0.00291273;5.55582;10.4767;
0.00292273;5.29818;10.4767;
0.00293273;5.04057;10.4767;
0.00294273;4.78298;10.4767;
0.00295273;4.52542;10.4767;
0.00296273;4.26788;10.4767;
0.00297273;4.01037;10.4767;
0.00298273;3.75289;10.4767;
0.00299273;3.49543;10.4767;
0.00300273;3.23799;10.4767;
0.00301273;2.98059;10.4767;
0.00302273;2.72321;10.4767;
0.00303273;2.46585;10.4767;
0.00304273;2.20852;10.4767;
0.00305273;1.95122;10.4767;
0.00306273;1.69394;10.4767;
0.00307273;1.43669;10.4767;
0.00308273;1.17946;10.4767;
0.00309273;0.922258;10.4767;
0.00310273;0.665084;10.4767;
0.00311273;0.407935;10.4767;
0.00312273;0.150812;10.4767;
0.00313273;-0.106285;10.4767;
0.00314273;-0.363356;10.4767;
0.00315273;-0.620402;10.4767;
0.00316273;-0.877421;10.4767;
0.00317273;-1.13442;10.4767;
0.00318273;-1.39138;10.4767;
0.00319273;-1.64833;10.4767;
0.00320273;-1.90524;10.4767;
0.00321273;-2.16213;10.4767;
0.00322273;-2.419;10.4767;
0.00323273;-2.67584;10.4767;
0.00324273;-2.93265;10.4767;
0.00325273;-3.18944;10.4767;
0.00326273;-3.4462;10.4767;
0.00327273;-3.70293;10.4767;
0.00328273;-3.95964;10.4767;
0.00329273;-4.21633;10.4767;
0.00330273;-4.47298;10.4767;
0.00331273;-4.72962;10.4767;
0.00332273;-4.98622;10.4767;
0.00333273;-5.24281;10.4767;
0.00334273;-5.49936;10.4767;
0.00335273;-5.75589;10.476;
0.00336273;-6.01239;10.4731;
0.00337273;-6.26887;10.4672;
0.00338273;-6.52532;10.4572;
0.00339273;-6.78174;10.4371;
0.00339398;-6.81379;10.4327;
0.00339648;-6.87789;10.4203;
0.00339691;-6.88899;10.4172;
0.00339778;-6.9112;10.4097;
0.00339864;-6.93323;10.3985;
0.00339922;-6.94828;10.3857;
0.00339929;-6.95001;10.3836;
0.00339943;-6.95347;10.3788;
0.0033997;-6.9604;10.3646;
0.0033998;-6.96316;10.3552;
0.00339988;-6.96514;10.3456;
0.00339994;-6.96661;10.3352;
0.00339998;-6.96777;10.3237;
0.00340002;-6.96891;10.3076;
0.00340006;-6.9701;10.2832;
0.0034001;-6.97154;10.241;
0.00340014;-6.97305;10.1769;
0.00340019;-6.97447;10.0894;
0.00340024;-6.97603;9.96157;
0.00340028;-6.97733;9.83672;
0.00340033;-6.9796;9.58013;
0.00340039;-6.98191;9.25263;
0.00340043;-6.9835;8.97308;
0.00340046;-6.98483;8.67065;
0.0034005;-6.98574;8.36313;
0.00340053;-6.98615;8.01721;
0.00340057;-6.98603;7.61766;
0.0034006;-6.98585;7.34543;
0.00340062;-6.98581;7.1426;
0.00340064;-6.98595;6.8862;
0.00340067;-6.98633;6.60372;
0.00340071;-6.9872;6.18117;
0.00340074;-6.98794;5.88017;
0.00340078;-6.98882;5.53367;
0.00340082;-6.98989;5.10148;
0.00340087;-6.99108;4.60612;
0.00340094;-6.99284;3.85826;
0.00340103;-6.99496;2.96192;
0.00340107;-6.99591;2.5665;
0.00340109;-6.99656;2.32134;
0.00340111;-6.99703;2.17824;
0.00340112;-6.99742;2.09025;
0.00340112;-6.99805;2.00443;
0.00340113;-6.99871;1.95503;
0.00340113;-6.99961;1.91658;
0.00340114;-7.00078;1.88821;
0.00340114;-7.00266;1.86247;
0.00340114;-7.00578;1.83769;
0.00340114;-7.01142;1.80736;
0.00340114;-7.01963;1.77075;
0.00340115;-7.03129;1.72235;
0.00340115;-7.04309;1.67383;
0.00340115;-7.05787;1.61134;
0.00340116;-7.07681;1.52561;
0.00340117;-7.09726;1.42075;
0.00340117;-7.1125;1.32792;
0.00340118;-7.12545;1.23061;
0.00340119;-7.13872;1.09186;
0.0034012;-7.1476;0.918987;
0.00340121;-7.14953;0.744945;
0.00340123;-7.14582;0.553162;
0.00340124;-7.13713;0.344454;
0.00340127;-7.12055;0.069482;
0.00340129;-7.09954;-0.193745;
0.00340131;-7.07788;-0.431579;
0.00340132;-7.06614;-0.565353;
0.00340133;-7.05178;-0.756933;
0.00340135;-7.04031;-0.95529;
0.00340137;-7.03203;-1.15322;
0.00340138;-7.02676;-1.33329;
0.00340139;-7.0239;-1.47043;
0.0034014;-7.0217;-1.61581;
0.00340141;-7.02009;-1.77271;
0.00340143;-7.01912;-1.93202;
0.00340144;-7.01908;-2.04783;
0.00340144;-7.01982;-2.10775;
0.00340144;-7.02116;-2.14591;
0.00340145;-7.02303;-2.17486;
0.00340145;-7.02583;-2.20337;
0.00340145;-7.03047;-2.2374;
0.00340145;-7.03781;-2.27934;
0.00340146;-7.04718;-2.32562;
0.00340146;-7.06022;-2.38686;
0.00340146;-7.07367;-2.45183;
0.00340147;-7.08615;-2.51785;
0.00340147;-7.10095;-2.60934;
0.00340148;-7.11456;-2.71798;
0.00340149;-7.12168;-2.82681;
0.0034015;-7.11549;-2.94253;
0.0034015;-7.11015;-2.99096;
0.00340151;-7.10564;-3.03125;
0.00340151;-7.10086;-3.0721;
0.00340152;-7.09228;-3.14366;
0.00340153;-7.07547;-3.28578;
0.00340154;-7.05909;-3.43687;
0.00340156;-7.04516;-3.58693;
0.00340157;-7.03416;-3.73191;
0.00340158;-7.02508;-3.8844;
0.0034016;-7.01801;-4.0424;
0.00340162;-7.01258;-4.2116;
0.00340163;-7.00849;-4.39695;
0.00340165;-7.0051;-4.63211;
0.00340167;-7.00329;-4.8163;
0.00340169;-7.00186;-4.99895;
0.00340171;-7.00038;-5.21376;
0.00340173;-6.99898;-5.42887;
0.00340176;-6.99732;-5.69146;
0.00340179;-6.9954;-6.00495;
0.00340183;-6.99278;-6.47332;
0.00340188;-6.99037;-6.97347;
0.00340194;-6.98797;-7.56779;
0.003402;-6.98551;-8.27741;
0.00340207;-6.9834;-8.94385;
0.00340214;-6.98124;-9.65949;
0.00340216;-6.98041;-9.94194;
0.00340218;-6.97988;-10.1209;
0.00340219;-6.97955;-10.2247;
0.0034022;-6.9789;-10.2958;
0.00340221;-6.97766;-10.3272;
0.00340221;-6.97565;-10.3472;
0.00340222;-6.97323;-10.3606;
0.00340223;-6.97101;-10.3694;
0.00340224;-6.96893;-10.3763;
0.00340225;-6.96682;-10.3827;
0.00340226;-6.96493;-10.3885;
0.00340227;-6.96319;-10.3947;
0.00340229;-6.96216;-10.4007;
0.00340231;-6.96208;-10.4059;
0.00340233;-6.96279;-10.411;
0.00340236;-6.964;-10.4156;
