#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2AFF
#Date Time: 2024-01-16 18:56:45.630
#Sample rate: 1.53846e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: -500 mV Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
0.01220328819431544,-0.002139764874648714,5.610468655026492
0.01220393819431544,-0.002139764874649175,5.584417291208055
0.01220458819431544,-0.002477672945178056,5.5583659273897
0.01220523819431544,-0.002477672945178056,5.532314563571333
0.01220588819431544,-0.003153489086236431,5.513706446558215
0.01220653819431544,-0.002477672945178978,5.491376706142484
0.01220718819431544,-0.001801856804119066,5.461603718921422
0.01220783819431544,-0.001463948733590032,5.431830731700446
0.01220848819431544,-0.002139764874648407,5.402057744479454
0.01220913819431544,-0.002139764874648714,5.376006380661088
0.01220978819431544,-0.002815581015706475,5.349955016842721
0.01221043819431544,-0.002477672945177748,5.323903653024296
0.01221108819431544,-0.001801856804119373,5.301573912608553
0.01221173819431544,-0.001801856804119373,5.275522548790199
0.01221238819431544,-0.002139764874649636,5.245749561569131
0.01221303819431544,-0.002815581015706475,5.21597657434815
0.01221368819431544,-0.001801856804119373,5.19736845733504
0.01221433819431544,-0.0007881325925318098,5.16759547011405
0.01221498819431544,-0.001126040663060383,5.141544106295682
0.01221563819431544,-0.002139764874648714,5.115492742477253
0.01221628819431544,-0.002139764874648714,5.085719755256265
0.01221693819431544,-0.002139764874648714,5.059668391437897
0.01221758819431544,-0.00180185680411968,5.041060274424786
0.01221823819431544,-0.001801856804119373,5.011287287203807
0.01221888819431544,-0.002139764874648714,4.981514299982751
0.01221953819431544,-0.002139764874648714,4.955462936164384
0.01222018819431544,-0.001463948733590339,4.929411572346017
0.01222083819431544,-0.001126040663061151,4.907081831930222
0.01222148819431544,-0.001463948733590339,4.884752091514473
0.01222213819431544,-0.001801856804119527,4.854979104293482
0.01222278819431544,-0.002139764874648561,4.825206117072505
0.01222343819431544,-0.002477672945177748,4.802876376656759
0.01222408819431544,-0.001463948733590493,4.776825012838319
0.01222473819431544,-0.001801856804119373,4.747052025617344
0.01222538819431544,-0.001801856804119373,4.717279038396352
0.01222603819431544,-0.002139764874648561,4.683784427772738
0.01222668819431544,-0.002139764874648714,4.65773306395438
0.01222733819431544,-0.001463948733590646,4.635403323538568
0.01222798819431544,-0.002139764874648868,4.609351959720203
0.01222863819431544,-0.002477672945177902,4.583300595901847
0.01222928819431544,-0.002477672945178056,4.557249232083481
0.01222993819431544,-0.002477672945178056,4.534919491667734
0.01223058819431544,-0.002139764874648714,4.50514650444669
0.01223123819431544,-0.002139764874648714,4.479095140628322
0.01223188819431544,-0.002477672945177902,4.453043776809955
0.01223253819431544,-0.002139764874648253,4.42327078958891
0.01223318819431544,-0.001801856804118758,4.400941049173163
0.01223383819431544,-0.00112604066306069,4.374889685354809
0.01223448819431544,-0.001463948733589878,4.352559944939066
0.01223513819431544,-0.001801856804119066,4.322786957718078
0.01223578819431544,-0.002477672945178363,4.293013970497018
0.01223643819431544,-0.00281558101570709,4.259519359873408
0.01223708819431544,-0.002139764874648714,4.23346799605504
0.01223773819431544,-0.002139764874648714,4.207416632236685
0.01223838819431544,-0.001463948733590954,4.177643645015699
0.01223903819431544,-0.00180185680411968,4.151592281197256
0.01223968819431544,-0.002139764874648714,4.125540917378901
0.01224033819431544,-0.002139764874648714,4.103211176963158
0.01224098819431544,-0.001463948733589571,4.077159813144735
0.01224163819431544,-0.001126040663060997,4.051108449326366
0.01224228819431544,-0.001463948733590339,4.021335462105376
0.01224293819431544,-0.002139764874648714,3.995284098287009
0.01224358819431544,-0.002139764874648714,3.969232734468655
0.01224423819431544,-0.002139764874648714,3.943181370650212
0.01224488819431544,-0.002139764874648714,3.913408383429237
0.01224553819431544,-0.002139764874648714,3.88735701961087
0.01224618819431544,-0.001463948733590339,3.85758403238988
0.01224683819431544,-0.001801856804118912,3.827811045168903
0.01224748819431544,-0.002477672945178056,3.801759681350457
0.01224813819431544,-0.002477672945178056,3.771986694129469
0.01224878819431544,-0.002477672945178056,3.745935330311114
0.01224943819431544,-0.001801856804119988,3.723605589895369
0.01225008819431544,-0.001801856804119373,3.693832602674386
0.01225073819431544,-0.002477672945177748,3.667781238855955
0.01225138819431544,-0.001801856804119373,3.641729875037589
0.01225203819431544,-0.001126040663060998,3.615678511219222
0.01225268819431544,-0.001463948733590493,3.593348770803422
0.01225333819431544,-0.001801856804119988,3.567297406985052
0.01225398819431544,-0.002477672945178056,3.537524419764062
0.01225463819431544,-0.002477672945178056,3.507751432543085
0.01225528819431544,-0.001801856804119988,3.477978445322095
0.01225593819431544,-0.001463948733590646,3.451927081503666
0.01225658819431544,-0.002139764874648714,3.425875717685301
0.01225723819431544,-0.002139764874648714,3.403545977269558
0.01225788819431544,-0.00180185680411968,3.370051366645959
0.01225853819431544,-0.001463948733590493,3.347721626230206
0.01225918819431544,-0.001801856804119373,3.317948639009148
0.01225983819431544,-0.001801856804119373,3.291897275190793
0.01226048819431544,-0.002139764874648561,3.269567534775051
0.01226113819431544,-0.002477672945175597,3.236072924151363
0.01226178819431544,-0.001126040663063149,3.21002156033308
0.01226243819431544,-0.001126040663060844,3.180248573112019
0.01226308819431544,-0.001463948733590032,3.157918832696276
