X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.190000e-03,2.000000e-06
0,0.00e+00,4.00e-01,2.00e-01,
1,6.00e-01,2.00e-01,4.00e-01,
2,0.00e+00,2.00e-01,2.00e-01,
3,6.00e-01,4.00e-01,4.00e-01,
4,6.00e-01,4.00e-01,2.00e-01,
5,0.00e+00,2.00e-01,4.00e-01,
6,0.00e+00,4.00e-01,2.00e-01,
7,6.00e-01,2.00e-01,6.00e-01,
8,0.00e+00,4.00e-01,2.00e-01,
9,6.00e-01,2.00e-01,4.00e-01,
10,0.00e+00,2.00e-01,2.00e-01,
11,4.00e-01,4.00e-01,4.00e-01,
12,0.00e+00,2.00e-01,2.00e-01,
13,6.00e-01,4.00e-01,4.00e-01,
14,0.00e+00,2.00e-01,2.00e-01,
15,6.00e-01,4.00e-01,4.00e-01,
16,0.00e+00,4.00e-01,4.00e-01,
17,6.00e-01,2.00e-01,2.00e-01,
18,0.00e+00,2.00e-01,2.00e-01,
19,6.00e-01,4.00e-01,4.00e-01,
20,0.00e+00,4.00e-01,2.00e-01,
21,6.00e-01,2.00e-01,6.00e-01,
22,0.00e+00,4.00e-01,2.00e-01,
23,6.00e-01,2.00e-01,6.00e-01,
24,0.00e+00,4.00e-01,2.00e-01,
25,6.00e-01,2.00e-01,4.00e-01,
26,4.00e-01,4.00e-01,2.00e-01,
27,0.00e+00,2.00e-01,4.00e-01,
28,4.00e-01,2.00e-01,2.00e-01,
29,0.00e+00,4.00e-01,4.00e-01,
30,0.00e+00,4.00e-01,2.00e-01,
31,6.00e-01,2.00e-01,4.00e-01,
32,0.00e+00,4.00e-01,2.00e-01,
33,4.00e-01,2.00e-01,4.00e-01,
34,0.00e+00,2.00e-01,2.00e-01,
35,4.00e-01,4.00e-01,4.00e-01,
36,0.00e+00,4.00e-01,2.00e-01,
37,6.00e-01,2.00e-01,4.00e-01,
38,0.00e+00,4.00e-01,2.00e-01,
39,6.00e-01,2.00e-01,4.00e-01,
40,0.00e+00,2.00e-01,2.00e-01,
41,4.00e-01,4.00e-01,4.00e-01,
42,0.00e+00,4.00e-01,2.00e-01,
43,4.00e-01,2.00e-01,4.00e-01,
44,0.00e+00,4.00e-01,2.00e-01,
45,6.00e-01,2.00e-01,4.00e-01,
46,0.00e+00,2.00e-01,4.00e-01,
47,4.00e-01,4.00e-01,2.00e-01,
48,4.00e-01,2.00e-01,2.00e-01,
49,0.00e+00,4.00e-01,4.00e-01,
50,0.00e+00,4.00e-01,2.00e-01,
51,4.00e-01,2.00e-01,6.00e-01,
52,2.00e-01,2.00e-01,2.00e-01,
53,0.00e+00,4.00e-01,4.00e-01,
54,2.00e-01,2.00e-01,2.00e-01,
55,0.00e+00,4.00e-01,4.00e-01,
56,0.00e+00,2.00e-01,2.00e-01,
57,4.00e-01,4.00e-01,4.00e-01,
58,4.00e-01,4.00e-01,2.00e-01,
59,0.00e+00,2.00e-01,6.00e-01,
60,0.00e+00,2.00e-01,2.00e-01,
61,4.00e-01,4.00e-01,4.00e-01,
62,0.00e+00,4.00e-01,2.00e-01,
63,6.00e-01,2.00e-01,4.00e-01,
64,0.00e+00,4.00e-01,2.00e-01,
65,6.00e-01,2.00e-01,4.00e-01,
66,0.00e+00,4.00e-01,2.00e-01,
67,6.00e-01,2.00e-01,4.00e-01,
68,4.00e-01,4.00e-01,2.00e-01,
69,0.00e+00,2.00e-01,4.00e-01,
70,0.00e+00,2.00e-01,2.00e-01,
71,6.00e-01,4.00e-01,4.00e-01,
72,0.00e+00,2.00e-01,2.00e-01,
73,4.00e-01,4.00e-01,4.00e-01,
74,0.00e+00,4.00e-01,4.00e-01,
75,4.00e-01,2.00e-01,2.00e-01,
76,0.00e+00,2.00e-01,2.00e-01,
77,4.00e-01,4.00e-01,4.00e-01,
78,0.00e+00,2.00e-01,2.00e-01,
79,6.00e-01,4.00e-01,4.00e-01,
80,6.00e-01,2.00e-01,2.00e-01,
81,0.00e+00,4.00e-01,4.00e-01,
82,0.00e+00,2.00e-01,4.00e-01,
83,2.00e-01,4.00e-01,2.00e-01,
84,0.00e+00,2.00e-01,2.00e-01,
85,4.00e-01,4.00e-01,4.00e-01,
86,2.00e-01,2.00e-01,2.00e-01,
87,0.00e+00,4.00e-01,4.00e-01,
88,2.00e-01,2.00e-01,2.00e-01,
89,0.00e+00,4.00e-01,4.00e-01,
90,0.00e+00,4.00e-01,2.00e-01,
91,6.00e-01,2.00e-01,4.00e-01,
92,0.00e+00,4.00e-01,4.00e-01,
93,6.00e-01,2.00e-01,2.00e-01,
94,0.00e+00,2.00e-01,0.00e+00,
95,6.00e-01,1.04e+01,1.04e+01,
96,2.00e-01,1.00e+01,1.00e+01,
97,0.00e+00,1.02e+01,1.04e+01,
98,6.00e-01,1.00e+01,1.04e+01,
99,0.00e+00,1.02e+01,1.00e+01,
100,0.00e+00,1.00e+01,1.04e+01,
101,4.00e-01,1.04e+01,1.00e+01,
102,0.00e+00,1.02e+01,1.00e+01,
103,6.00e-01,1.00e+01,1.04e+01,
104,0.00e+00,1.04e+01,1.04e+01,
105,4.00e-01,1.00e+01,1.00e+01,
106,0.00e+00,1.00e+01,1.00e+01,
107,4.00e-01,1.04e+01,1.04e+01,
108,0.00e+00,1.00e+01,1.04e+01,
109,4.00e-01,1.04e+01,1.00e+01,
110,0.00e+00,1.00e+01,1.04e+01,
111,2.00e-01,1.04e+01,1.00e+01,
112,2.00e-01,1.00e+01,1.00e+01,
113,0.00e+00,1.04e+01,1.04e+01,
114,2.00e-01,1.00e+01,1.04e+01,
115,0.00e+00,1.04e+01,1.00e+01,
116,0.00e+00,1.00e+01,1.04e+01,
117,4.00e-01,1.04e+01,1.00e+01,
118,2.00e-01,1.04e+01,1.04e+01,
119,0.00e+00,1.00e+01,1.00e+01,
120,2.00e-01,1.00e+01,1.04e+01,
121,0.00e+00,1.04e+01,1.00e+01,
122,0.00e+00,1.04e+01,1.04e+01,
123,4.00e-01,1.00e+01,1.00e+01,
124,0.00e+00,1.00e+01,1.00e+01,
125,4.00e-01,1.04e+01,1.04e+01,
126,2.00e-01,1.00e+01,1.04e+01,
127,0.00e+00,1.04e+01,1.00e+01,
128,0.00e+00,1.00e+01,1.04e+01,
129,4.00e-01,1.04e+01,1.00e+01,
130,0.00e+00,1.00e+01,1.00e+01,
131,6.00e-01,1.04e+01,1.04e+01,
132,0.00e+00,1.00e+01,1.04e+01,
133,6.00e-01,1.04e+01,1.00e+01,
134,0.00e+00,1.00e+01,1.04e+01,
135,4.00e-01,1.04e+01,1.00e+01,
136,0.00e+00,1.04e+01,1.04e+01,
137,4.00e-01,1.00e+01,1.00e+01,
138,0.00e+00,1.00e+01,1.00e+01,
139,4.00e-01,1.04e+01,1.04e+01,
140,0.00e+00,1.00e+01,1.04e+01,
141,4.00e-01,1.04e+01,1.00e+01,
142,4.00e-01,1.00e+01,1.04e+01,
143,0.00e+00,1.04e+01,1.00e+01,
144,0.00e+00,1.00e+01,1.00e+01,
145,4.00e-01,1.04e+01,1.04e+01,
146,0.00e+00,1.04e+01,1.00e+01,
147,4.00e-01,1.00e+01,1.04e+01,
148,0.00e+00,1.00e+01,1.04e+01,
149,6.00e-01,1.04e+01,1.00e+01,
150,0.00e+00,1.00e+01,1.00e+01,
151,4.00e-01,1.04e+01,1.04e+01,
152,2.00e-01,1.00e+01,1.04e+01,
153,0.00e+00,1.04e+01,1.00e+01,
154,2.00e-01,1.00e+01,1.04e+01,
155,0.00e+00,1.04e+01,1.00e+01,
