X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-2.990000e-03,5.000000e-06
0,1.02e+01,1.00e+01,2.00e-01,
1,1.00e+01,1.04e+01,0.00e+00,
2,1.02e+01,1.00e+01,0.00e+00,
3,1.00e+01,1.04e+01,2.00e-01,
4,1.02e+01,1.04e+01,2.00e-01,
5,1.00e+01,1.00e+01,0.00e+00,
6,1.02e+01,1.00e+01,0.00e+00,
7,1.00e+01,1.04e+01,2.00e-01,
8,1.00e+01,1.00e+01,0.00e+00,
9,1.02e+01,1.04e+01,4.00e-01,
10,1.02e+01,1.04e+01,0.00e+00,
11,1.00e+01,1.00e+01,2.00e-01,
12,1.02e+01,1.04e+01,0.00e+00,
13,1.00e+01,1.00e+01,2.00e-01,
14,1.02e+01,1.00e+01,2.00e-01,
15,1.00e+01,1.04e+01,0.00e+00,
16,1.00e+01,1.00e+01,2.00e-01,
17,1.02e+01,1.04e+01,0.00e+00,
18,1.02e+01,1.00e+01,0.00e+00,
19,1.00e+01,1.04e+01,2.00e-01,
20,1.00e+01,1.04e+01,0.00e+00,
21,1.02e+01,1.00e+01,2.00e-01,
22,1.02e+01,1.04e+01,2.00e-01,
23,1.00e+01,1.00e+01,0.00e+00,
24,1.02e+01,1.04e+01,2.00e-01,
25,1.00e+01,1.00e+01,0.00e+00,
26,1.00e+01,1.00e+01,2.00e-01,
27,1.02e+01,1.04e+01,0.00e+00,
28,1.02e+01,1.04e+01,0.00e+00,
29,1.00e+01,1.00e+01,2.00e-01,
30,1.00e+01,1.00e+01,2.00e-01,
31,1.02e+01,1.04e+01,0.00e+00,
32,1.00e+01,1.04e+01,0.00e+00,
33,1.02e+01,1.00e+01,2.00e-01,
34,1.02e+01,1.04e+01,0.00e+00,
35,1.00e+01,1.00e+01,2.00e-01,
36,1.02e+01,1.04e+01,2.00e-01,
37,1.00e+01,1.00e+01,0.00e+00,
38,1.02e+01,1.04e+01,0.00e+00,
39,1.00e+01,1.00e+01,2.00e-01,
40,1.00e+01,1.00e+01,0.00e+00,
41,1.02e+01,1.04e+01,2.00e-01,
42,1.02e+01,1.04e+01,2.00e-01,
43,1.00e+01,1.00e+01,0.00e+00,
44,1.02e+01,1.00e+01,0.00e+00,
45,1.00e+01,1.04e+01,2.00e-01,
46,1.02e+01,1.00e+01,0.00e+00,
47,1.00e+01,1.04e+01,2.00e-01,
48,1.02e+01,1.00e+01,0.00e+00,
49,1.00e+01,1.04e+01,2.00e-01,
50,1.02e+01,1.00e+01,0.00e+00,
51,1.00e+01,1.04e+01,2.00e-01,
52,1.02e+01,1.00e+01,2.00e-01,
53,1.00e+01,1.04e+01,0.00e+00,
54,1.02e+01,1.00e+01,0.00e+00,
55,1.00e+01,1.04e+01,4.00e-01,
56,1.02e+01,1.00e+01,0.00e+00,
57,1.00e+01,1.04e+01,2.00e-01,
58,1.02e+01,1.00e+01,2.00e-01,
59,0.00e+00,1.04e+01,0.00e+00,
60,0.00e+00,1.00e+01,2.00e-01,
61,6.00e-01,1.04e+01,0.00e+00,
62,0.00e+00,1.00e+01,2.00e-01,
63,6.00e-01,1.04e+01,0.00e+00,
64,6.00e-01,1.00e+01,2.00e-01,
65,0.00e+00,1.04e+01,0.00e+00,
66,6.00e-01,1.00e+01,2.00e-01,
67,0.00e+00,1.04e+01,0.00e+00,
68,0.00e+00,1.00e+01,0.00e+00,
69,6.00e-01,1.04e+01,4.00e-01,
70,0.00e+00,1.00e+01,2.00e-01,
71,6.00e-01,1.04e+01,0.00e+00,
72,0.00e+00,1.00e+01,0.00e+00,
73,6.00e-01,1.04e+01,2.00e-01,
74,0.00e+00,1.00e+01,0.00e+00,
75,6.00e-01,1.04e+01,2.00e-01,
76,0.00e+00,1.00e+01,2.00e-01,
77,6.00e-01,1.04e+01,0.00e+00,
78,0.00e+00,1.00e+01,2.00e-01,
79,6.00e-01,1.04e+01,0.00e+00,
80,6.00e-01,1.00e+01,0.00e+00,
81,0.00e+00,1.04e+01,2.00e-01,
82,0.00e+00,1.00e+01,0.00e+00,
83,6.00e-01,1.04e+01,2.00e-01,
84,6.00e-01,1.00e+01,0.00e+00,
85,2.00e-01,1.04e+01,4.00e-01,
86,6.00e-01,1.00e+01,2.00e-01,
87,0.00e+00,1.04e+01,0.00e+00,
88,6.00e-01,1.00e+01,2.00e-01,
89,0.00e+00,1.04e+01,0.00e+00,
90,6.00e-01,1.00e+01,0.00e+00,
91,0.00e+00,1.04e+01,4.00e-01,
92,0.00e+00,1.04e+01,0.00e+00,
93,6.00e-01,1.00e+01,4.00e-01,
94,0.00e+00,1.00e+01,0.00e+00,
95,6.00e-01,1.04e+01,2.00e-01,
96,6.00e-01,1.00e+01,2.00e-01,
97,2.00e-01,1.04e+01,0.00e+00,
98,0.00e+00,4.00e-01,2.00e-01,
99,6.00e-01,2.00e-01,0.00e+00,
100,6.00e-01,2.00e-01,2.00e-01,
101,0.00e+00,4.00e-01,0.00e+00,
102,6.00e-01,4.00e-01,2.00e-01,
103,0.00e+00,2.00e-01,0.00e+00,
104,2.00e-01,4.00e-01,2.00e-01,
105,6.00e-01,2.00e-01,0.00e+00,
106,6.00e-01,2.00e-01,0.00e+00,
107,2.00e-01,4.00e-01,2.00e-01,
108,0.00e+00,4.00e-01,0.00e+00,
