#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2AFF
#Date Time: 2023-12-05 19:40:36.229
#Sample rate: 1.02041e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 2 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.006542405996204934,-0.2586119904064188,-0.008188733161010897
-0.006541425996204933,-0.2849688199077416,-0.007849919730869744
-0.006540445996204933,-0.3099740171268895,-0.007511106300729204
-0.006539465996204934,-0.3336275820639326,-0.006833479440448125
-0.006538485996204933,-0.356605330859956,-0.0068334794404472
-0.006537505996204934,-0.3772177231622267,-0.006155852580166584
-0.006536525996204934,-0.3971542993234488,-0.005817039150026046
-0.006535545996204933,-0.4147255189909902,-0.005139412289744967
-0.006534565996204934,-0.431958830587978,-0.00547822571988489
-0.006533585996204934,-0.4471646937617914,-0.004461785429463272
-0.006532605996204933,-0.4603431085124458,-0.003784158569181578
-0.006531625996204934,-0.4714940748399085,-0.003445345139041193
-0.006530645996204934,-0.4816313169557796,-0.003445345139041193
-0.006529665996204933,-0.4894032025779639,-0.002428904848619114
-0.006528685996204934,-0.4948097317064285,-0.002428904848619114
-0.006527705996204934,-0.4995404446938371,-0.001751277988338036
-0.006526725996204933,-0.501905801187545,-0.001751277988337111
-0.006525745996204934,-0.502243709258074,-0.001073651128056341
-0.006524765996204933,-0.5005541689054223,-0.0003960242677731058
-0.006523785996204933,-0.4968371801296024,0.0009592294527881261
-0.006522805996204934,-0.4921064671421937,0.001636856313069204
-0.006521825996204933,-0.4853483057315987,0.001636856313069512
-0.006520845996204934,-0.4762247878273101,0.001975669743210051
-0.006519865996204934,-0.4660875457114345,0.002314483173350591
-0.006518885996204933,-0.4529091309607773,0.002653296603491592
-0.006517905996204934,-0.4387169919985505,0.002992110033632285
-0.006516925996204934,-0.4224974046131568,0.003669736893913055
-0.006515945996204933,-0.4056020010866651,0.004008550324054673
-0.006514965996204934,-0.3866791491370299,0.004686177184335443
-0.006513985996204934,-0.3660667568347588,0.004686177184335443
-0.006513005996204933,-0.3437648241797923,0.005024990614476444
-0.006512025996204934,-0.321124983454347,0.005363804044616829
-0.006511045996204933,-0.2967956023761985,0.006041430904898216
-0.006510065996204933,-0.2704387728749338,0.00604143090489837
-0.006509085996204934,-0.2440819433736572,0.006380244335038909
-0.006508105996204933,-0.2180630219428583,0.006380244335039371
-0.006507125996204934,-0.1890029278773616,0.006719057765179447
-0.006506145996204934,-0.1606186499529098,0.006380244335038909
-0.006505165996204933,-0.1305448316757714,0.007057871195320603
-0.006504185996204934,-0.1008089214692029,0.007396684625460834
-0.006503205996204934,-0.07107301126263436,0.007057871195320295
-0.006502225996204933,-0.03964756070337856,0.007057871195320295
-0.006501245996204934,-0.009911650496809277,0.007057871195320603
-0.006500265996204934,0.0215138000623909,0.007735498055601374
-0.006499285996204933,0.05226343448060291,0.007057871195319987
-0.006498305996204934,0.08267516082821598,0.006719057765179602
-0.006497325996204934,0.1130868871758429,0.007057871195320141
-0.006496345996204933,0.1428227973824655,0.007057871195319987
-0.006495365996204934,0.1722207995184915,0.006719057765179602
-0.006494385996204933,0.2006050774429949,0.006380244335037985
-0.006493405996204933,0.2289893553674331,0.005702617474757677
-0.006492425996204934,0.2560220010097681,0.006041430904898216
-0.006491445996204933,0.2813651062994915,0.005702617474757215
-0.006490465996204934,0.3063703035186505,0.005363804044616521
-0.006489485996204934,0.3293480523146353,0.004686177184335443
-0.006488505996204933,0.3530016172517081,0.004347363754194442
-0.006487525996204934,0.3739519176245171,0.004008550324054057
-0.006486545996204934,0.3932126776446719,0.004008550324054057
-0.006485565996204933,0.4117976215238096,0.003330923463772362
-0.006484585996204934,0.4283551169797395,0.002992110033631823
-0.006483605996204934,0.4442367962946041,0.002653296603491438
-0.006482625996204933,0.4567393949042073,0.002653296603490667
-0.006481645996204934,0.4682282693021945,0.001975669743209897
-0.006480665996204933,0.4783655114180854,0.0009592294527873558
-0.006479685996204933,0.4861373970402524,0.0006204160226469707
-0.006478705996204934,0.4922197423097778,0.0002816025925064317
-0.006477725996204933,0.496612547226662,-0.0003960242677758791
-0.006476745996204934,0.4986399956498351,-0.001073651128056649
-0.006475765996204934,0.4983020875793059,-0.001751277988337727
-0.006474785996204933,0.4979641795087741,-0.00175127798833896
-0.006473805996204934,0.4952609149445392,-0.0031065317089005
-0.006472825996204934,0.4895164777455431,-0.0031065317089005
-0.006471845996204933,0.4820825001938899,-0.002767718278760732
-0.006470865996204934,0.4736347984306591,-0.003784158569182041
-0.006469885996204934,0.4628217401737301,-0.004122971999322426
-0.006468905996204933,0.4503191415641265,-0.005139412289744967
-0.006467925996204934,0.4361270026019071,-0.005478225719885352
-0.006466945996204933,0.420245323287005,-0.006155852580166276
-0.006465965996204933,0.4033499197605429,-0.005817039150026663
-0.006464985996204934,0.3834133435993299,-0.006494666010307432
-0.006464005996204933,0.3634767674380687,-0.006494666010308356
-0.006463025996204933,0.3415127428536804,-0.007172292870589126
-0.006462045996204934,0.3171833617755789,-0.007849919730870205
-0.006461065996204933,0.2931918887679733,-0.00751110630072982
-0.006460085996204934,0.2685245996193419,-0.007849919730870205
-0.006459105996204934,0.2425056781885945,-0.007849919730870205
-0.006458125996204933,0.2141214002641043,-0.008866360021291668
-0.006457145996204934,0.1860750304101814,-0.008188733161011052
-0.006456165996204934,0.1573528444152135,-0.008527546591151437
-0.006455185996204933,0.1276169342085914,-0.008866360021292284
-0.006454205996204934,0.09788102400202235,-0.008866360021292439
-0.006453225996204934,0.06713138958388026,-0.009205173451432822
-0.006452245996204933,0.03638175516566824,-0.009205173451432977
-0.006451265996204934,0.005632120747526138,-0.009205173451432977
-0.006450285996204933,-0.02545542174121384,-0.009205173451432977
-0.006449305996204933,-0.05519133194776914,-0.009205173451432977
-0.006448325996204934,-0.08560305829539605,-0.009205173451432977
-0.006447345996204933,-0.1153389685020196,-0.009205173451432515
-0.006446365996204934,-0.1457506948496322,-0.00886636002129213
-0.006445385996204934,-0.1751486969856715,-0.008527546591151592
-0.006444405996204933,-0.2028571587691036,-0.008188733161010897
-0.006443425996204934,-0.2315793447640835,-0.008188733161010589
-0.006442445996204934,-0.2579361742653602,-0.007511106300729512
-0.006441465996204933,-0.2839550956961422,-0.007172292870589126
-0.006440485996204934,-0.3089602929153016,-0.007511106300729512
-0.006439505996204934,-0.3329517659228631,-0.007511106300729512
-0.006438525996204933,-0.3552536985778296,-0.006494666010307124
-0.006437545996204934,-0.3762039989506296,-0.006155852580166738
-0.006436565996204933,-0.3964784831824145,-0.006155852580166276
-0.006435585996204933,-0.4143876109204603,-0.005817039150025738
-0.006434605996204934,-0.4309451063763829,-0.005478225719885352
-0.006433625996204934,-0.4464888776207326,-0.00412297199932258
-0.006432645996204934,-0.459667292371377,-0.003784158569181887
-0.006431665996204934,-0.4714940748398985,-0.003784158569181887
-0.006430685996204933,-0.4802796846736708,-0.003445345139040731
-0.006429705996204934,-0.4890652945074297,-0.002428904848619114
-0.006428725996204934,-0.4954855478474843,-0.001751277988338036
-0.006427745996204933,-0.4988646285527818,-0.001412464558196726
-0.006426765996204934,-0.5015678931170153,-0.0007348376979156479
-0.006425785996204933,-0.502243709258074,-0.0003960242677749547
-0.006424805996204933,-0.5008920769759551,-5.721083763410744e-05
-0.006423825996204934,-0.4971750882001339,0.0002816025925064317
-0.006422845996204934,-0.4921064671421937,0.001298042882928511
-0.006421865996204933,-0.4850103976610737,0.001298042882928665
-0.006420885996204934,-0.4765626958978479,0.00163685631306905
-0.006419905996204934,-0.4657496376409052,0.002314483173350591
-0.006418925996204933,-0.4535849471018488,0.002314483173350591
-0.006417945996204934,-0.4397307162101521,0.003330923463772208
-0.006416965996204934,-0.4235111288247375,0.004008550324054057
-0.006415985996204934,-0.406277817227741,0.00434736375419475
-0.006415005996204934,-0.3873549652781066,0.004686177184335289
-0.006414025996204933,-0.3660667568347399,0.004686177184335443
-0.006413045996204934,-0.3451164564619302,0.004686177184335443
-0.006412065996204933,-0.3214628915248764,0.005363804044616829
-0.006411085996204933,-0.2981472346583401,0.005702617474757522
-0.006410105996204934,-0.2724662212981218,0.005702617474757522
-0.006409125996204934,-0.2450956675852452,0.006380244335038909
-0.006408145996204933,-0.2184009300134145,0.006719057765179756
-0.006407165996204934,-0.1903545601595046,0.007057871195320141
-0.006406185996204934,-0.1619702822350272,0.006719057765179602
-0.006405205996204933,-0.131558555887373,0.007057871195320141
-0.006404225996204934,-0.1018226456808179,0.006719057765179756
-0.006403245996204934,-0.07276255161528107,0.007396684625460988
-0.006402265996204934,-0.04066128491499364,0.007057871195320295
-0.006401285996204934,-0.009911650496837551,0.006380244335039217
-0.006400305996204933,0.02050007585083099,0.007057871195320141
-0.006399325996204934,0.05091180219845789,0.006719057765179602
-0.006398345996204934,0.08166143661661399,0.007057871195320141
-0.006397365996204933,0.112073162964282,0.006380244335039371
-0.006396385996204934,0.1414711651003214,0.007396684625460988
-0.006395405996204933,0.1708691672363741,0.006380244335038909
-0.006394425996204933,0.1999292613019102,0.006380244335038601
-0.006393445996204934,0.2279756311558328,0.005702617474757522
-0.006392465996204934,0.2543324606571215,0.005702617474757522
-0.006391485996204933,0.2806892901584216,0.005363804044616675
-0.006390505996204934,0.3060323954480991,0.00502499061447629
-0.006389525996204934,0.3293480523146353,0.005024990614476136
-0.006388545996204933,0.3516499849695718,0.004008550324054057
-0.006387565996204934,0.373614009553969,0.004008550324054057
-0.006386585996204934,0.3928747695741514,0.003669736893913363
-0.006385605996204934,0.4107838973122065,0.003669736893913363
-0.006384625996204934,0.4273413927681367,0.003330923463772824
-0.006383645996204933,0.4428851640124999,0.002314483173350437
-0.006382665996204934,0.4560635787631383,0.001975669743209897
-0.006381685996204933,0.4678903612316652,0.001975669743209897
-0.006380705996204933,0.4783655114180785,0.001636856313068896
