X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-03,1.000000e-05
0,1.60e+00,7.80e+00,
1,8.00e-01,7.60e+00,
2,1.60e+00,7.80e+00,
3,8.00e-01,7.40e+00,
4,1.20e+00,7.80e+00,
5,8.00e-01,7.40e+00,
6,1.20e+00,7.80e+00,
7,8.00e-01,7.40e+00,
8,1.20e+00,7.80e+00,
9,4.00e-01,7.40e+00,
10,8.00e-01,7.80e+00,
11,4.00e-01,7.40e+00,
12,4.00e-01,7.80e+00,
13,8.00e-01,7.40e+00,
14,8.00e-01,7.80e+00,
15,0.00e+00,7.40e+00,
16,8.00e-01,7.80e+00,
17,0.00e+00,7.40e+00,
18,4.00e-01,7.40e+00,
19,0.00e+00,7.80e+00,
20,4.00e-01,7.80e+00,
21,0.00e+00,7.40e+00,
22,4.00e-01,7.40e+00,
23,-4.00e-01,7.80e+00,
24,4.00e-01,7.80e+00,
25,-4.00e-01,7.40e+00,
26,0.00e+00,7.80e+00,
27,-4.00e-01,7.60e+00,
28,0.00e+00,7.80e+00,
29,-4.00e-01,7.40e+00,
30,0.00e+00,7.80e+00,
31,-8.00e-01,7.40e+00,
32,-8.00e-01,7.80e+00,
33,-4.00e-01,7.40e+00,
34,-4.00e-01,7.80e+00,
35,-8.00e-01,7.40e+00,
36,-4.00e-01,7.80e+00,
37,-1.20e+00,7.60e+00,
38,-1.20e+00,7.80e+00,
39,-4.00e-01,7.40e+00,
40,-1.20e+00,7.80e+00,
41,-8.00e-01,7.40e+00,
42,-8.00e-01,7.80e+00,
43,-1.20e+00,7.40e+00,
44,-8.00e-01,7.80e+00,
45,-1.60e+00,7.40e+00,
46,-1.60e+00,7.80e+00,
47,-8.00e-01,7.60e+00,
48,-1.60e+00,7.80e+00,
49,-1.20e+00,7.40e+00,
50,-1.20e+00,7.80e+00,
51,-2.00e+00,7.40e+00,
52,-2.00e+00,7.80e+00,
53,-1.20e+00,7.40e+00,
54,-2.00e+00,7.80e+00,
55,-1.20e+00,7.40e+00,
56,-1.60e+00,7.80e+00,
57,-2.00e+00,7.40e+00,
58,-1.60e+00,7.80e+00,
59,-2.40e+00,7.60e+00,
60,-1.60e+00,7.80e+00,
61,-2.40e+00,7.40e+00,
62,-2.40e+00,7.80e+00,
63,-2.00e+00,7.40e+00,
64,-2.00e+00,7.80e+00,
65,-2.40e+00,7.60e+00,
66,-2.00e+00,7.60e+00,
67,-2.80e+00,7.80e+00,
68,-2.80e+00,7.80e+00,
69,-2.00e+00,7.60e+00,
70,-2.80e+00,7.80e+00,
71,-2.40e+00,7.60e+00,
72,-2.80e+00,7.80e+00,
73,-2.40e+00,7.60e+00,
74,-2.40e+00,7.80e+00,
75,-3.20e+00,7.60e+00,
76,-3.20e+00,7.80e+00,
77,-2.40e+00,7.60e+00,
78,-3.20e+00,7.80e+00,
79,-2.80e+00,7.60e+00,
80,-2.80e+00,7.80e+00,
81,-3.60e+00,7.60e+00,
82,-3.60e+00,7.80e+00,
83,-2.80e+00,7.60e+00,
84,-3.60e+00,7.80e+00,
85,-2.80e+00,7.60e+00,
86,-3.60e+00,7.80e+00,
87,-3.20e+00,7.60e+00,
88,-3.20e+00,7.80e+00,
89,-4.00e+00,7.60e+00,
90,-3.20e+00,7.80e+00,
91,-4.40e+00,7.40e+00,
92,-4.00e+00,7.80e+00,
93,-4.40e+00,7.60e+00,
94,-4.00e+00,7.80e+00,
95,-4.40e+00,7.80e+00,
96,-4.00e+00,7.80e+00,
97,-4.80e+00,7.80e+00,
98,-4.00e+00,7.80e+00,
99,-4.80e+00,7.60e+00,
100,-4.40e+00,7.80e+00,
101,-4.80e+00,7.60e+00,
102,-4.40e+00,7.80e+00,
103,-5.20e+00,7.60e+00,
104,-5.20e+00,7.80e+00,
105,-4.40e+00,7.60e+00,
106,-4.40e+00,7.80e+00,
107,-5.20e+00,7.60e+00,
108,-4.80e+00,7.80e+00,
109,-5.60e+00,-6.80e+00,
110,-5.20e+00,-6.40e+00,
111,-4.40e+00,-6.80e+00,
112,-5.20e+00,-6.40e+00,
113,-4.40e+00,-6.80e+00,
114,-4.40e+00,-6.40e+00,
115,-4.80e+00,-6.80e+00,
116,-4.80e+00,-6.40e+00,
117,-4.00e+00,-6.80e+00,
118,-4.00e+00,-6.80e+00,
119,-4.80e+00,-6.40e+00,
120,-4.00e+00,-6.40e+00,
121,-4.80e+00,-6.80e+00,
122,-4.00e+00,-6.40e+00,
123,-4.40e+00,-6.80e+00,
124,-4.40e+00,-6.40e+00,
125,-3.20e+00,-6.80e+00,
126,-3.20e+00,-6.40e+00,
127,-4.40e+00,-6.80e+00,
128,-3.60e+00,-6.40e+00,
129,-3.20e+00,-6.80e+00,
130,-3.60e+00,-6.40e+00,
131,-2.80e+00,-6.80e+00,
132,-3.60e+00,-6.40e+00,
133,-2.80e+00,-6.80e+00,
134,-3.20e+00,-6.40e+00,
135,-2.80e+00,-6.80e+00,
136,-3.20e+00,-6.40e+00,
137,-2.80e+00,-6.80e+00,
138,-3.20e+00,-6.40e+00,
139,-2.40e+00,-6.80e+00,
140,-3.20e+00,-6.40e+00,
141,-2.40e+00,-6.80e+00,
142,-2.80e+00,-6.80e+00,
143,-2.40e+00,-6.40e+00,
144,-2.80e+00,-6.40e+00,
145,-2.00e+00,-6.80e+00,
146,-2.80e+00,-6.40e+00,
147,-2.00e+00,-6.80e+00,
148,-2.40e+00,-6.40e+00,
149,-2.00e+00,-6.80e+00,
150,-2.00e+00,-6.80e+00,
151,-2.40e+00,-6.40e+00,
152,-1.60e+00,-6.80e+00,
153,-2.40e+00,-6.40e+00,
154,-2.40e+00,-6.40e+00,
155,-1.60e+00,-6.80e+00,
156,-1.60e+00,-6.80e+00,
157,-2.00e+00,-6.40e+00,
158,-2.00e+00,-6.80e+00,
159,-1.20e+00,-6.40e+00,
160,-2.00e+00,-6.40e+00,
161,-1.20e+00,-6.80e+00,
162,-1.60e+00,-6.40e+00,
163,-1.20e+00,-6.80e+00,
164,-1.20e+00,-6.40e+00,
165,-1.60e+00,-6.80e+00,
166,-1.60e+00,-6.80e+00,
167,-8.00e-01,-6.40e+00,
168,-1.60e+00,-6.80e+00,
169,-8.00e-01,-6.40e+00,
170,-8.00e-01,-6.40e+00,
171,-1.20e+00,-6.80e+00,
172,-1.20e+00,-6.80e+00,
173,-8.00e-01,-6.40e+00,
174,-1.20e+00,-6.40e+00,
175,-4.00e-01,-6.80e+00,
176,-8.00e-01,-6.80e+00,
177,-4.00e-01,-6.40e+00,
178,-8.00e-01,-6.80e+00,
179,-4.00e-01,-6.40e+00,
180,-8.00e-01,-6.80e+00,
181,0.00e+00,-6.40e+00,
182,-8.00e-01,-6.40e+00,
183,0.00e+00,-6.80e+00,
184,-4.00e-01,-6.80e+00,
185,0.00e+00,-6.40e+00,
186,-4.00e-01,-6.40e+00,
187,0.00e+00,-6.80e+00,
188,-4.00e-01,-6.80e+00,
189,4.00e-01,-6.40e+00,
190,-4.00e-01,-6.40e+00,
191,4.00e-01,-6.80e+00,
192,4.00e-01,-6.40e+00,
193,0.00e+00,-6.80e+00,
194,0.00e+00,-6.40e+00,
195,8.00e-01,-6.80e+00,
196,8.00e-01,-6.40e+00,
197,0.00e+00,-6.80e+00,
198,8.00e-01,-6.80e+00,
199,4.00e-01,-6.40e+00,
200,8.00e-01,-6.80e+00,
201,4.00e-01,-6.40e+00,
202,4.00e-01,-6.40e+00,
203,1.20e+00,-6.80e+00,
204,1.20e+00,-6.40e+00,
205,4.00e-01,-6.80e+00,
206,8.00e-01,-6.40e+00,
207,1.20e+00,-6.80e+00,
208,1.20e+00,-6.40e+00,
209,8.00e-01,-6.80e+00,
