X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-03,1.000000e-05
0,-4.80e+00,8.00e+00,
1,-5.60e+00,-7.00e+00,
2,-5.20e+00,-7.00e+00,
3,-4.40e+00,-6.60e+00,
4,-5.20e+00,-6.60e+00,
5,-4.40e+00,-7.00e+00,
6,-4.80e+00,-6.60e+00,
7,-4.00e+00,-7.00e+00,
8,-4.00e+00,-6.60e+00,
9,-4.40e+00,-7.00e+00,
10,-3.20e+00,-6.60e+00,
11,-4.40e+00,-7.00e+00,
12,-3.60e+00,-6.60e+00,
13,-2.80e+00,-6.80e+00,
14,-3.60e+00,-6.60e+00,
15,-2.80e+00,-7.00e+00,
16,-3.20e+00,-6.60e+00,
17,-2.40e+00,-7.00e+00,
18,-2.40e+00,-6.60e+00,
19,-3.20e+00,-6.80e+00,
20,-2.80e+00,-6.60e+00,
21,-2.00e+00,-7.00e+00,
22,-2.00e+00,-6.60e+00,
23,-2.80e+00,-7.00e+00,
24,-2.40e+00,-6.60e+00,
25,-1.60e+00,-7.00e+00,
26,-2.00e+00,-6.60e+00,
27,-1.60e+00,-7.00e+00,
28,-2.00e+00,-6.60e+00,
29,-1.20e+00,-7.00e+00,
30,-1.60e+00,-6.60e+00,
31,-8.00e-01,-7.00e+00,
32,-8.00e-01,-6.60e+00,
33,-1.60e+00,-7.00e+00,
34,-1.20e+00,-6.60e+00,
35,-4.00e-01,-7.00e+00,
36,-1.20e+00,-6.60e+00,
37,-4.00e-01,-7.00e+00,
38,-8.00e-01,-6.60e+00,
39,0.00e+00,-7.00e+00,
40,0.00e+00,-6.60e+00,
41,-4.00e-01,-7.00e+00,
42,-4.00e-01,-6.60e+00,
43,4.00e-01,-7.00e+00,
44,4.00e-01,-6.60e+00,
45,0.00e+00,-7.00e+00,
46,0.00e+00,-6.60e+00,
47,8.00e-01,-7.00e+00,
48,4.00e-01,-6.60e+00,
49,8.00e-01,-7.00e+00,
50,1.20e+00,-6.60e+00,
51,4.00e-01,-7.00e+00,
52,8.00e-01,-6.60e+00,
53,1.60e+00,-7.00e+00,
54,1.60e+00,-6.60e+00,
55,8.00e-01,-7.00e+00,
56,1.20e+00,-6.60e+00,
57,2.00e+00,-7.00e+00,
58,1.20e+00,-6.60e+00,
59,2.40e+00,-7.00e+00,
60,2.00e+00,-7.00e+00,
61,2.80e+00,-6.60e+00,
62,2.80e+00,-6.60e+00,
63,2.40e+00,-7.00e+00,
64,2.40e+00,-7.00e+00,
65,3.20e+00,-6.60e+00,
66,2.80e+00,-7.00e+00,
67,3.20e+00,-6.60e+00,
68,2.80e+00,-6.60e+00,
69,3.60e+00,-7.00e+00,
70,3.20e+00,-6.60e+00,
71,3.60e+00,-7.00e+00,
72,3.20e+00,-7.00e+00,
73,4.00e+00,-6.60e+00,
74,3.60e+00,-6.60e+00,
75,4.00e+00,-7.00e+00,
76,3.60e+00,-6.60e+00,
77,4.40e+00,-7.00e+00,
78,4.00e+00,-6.60e+00,
79,4.40e+00,-7.00e+00,
80,4.00e+00,-7.00e+00,
81,4.80e+00,-6.60e+00,
82,4.40e+00,-6.60e+00,
83,4.80e+00,-7.00e+00,
84,4.40e+00,-6.60e+00,
85,5.20e+00,-7.00e+00,
86,4.80e+00,-7.00e+00,
87,5.60e+00,8.20e+00,
88,5.20e+00,8.20e+00,
89,4.40e+00,7.60e+00,
90,4.80e+00,8.20e+00,
91,4.00e+00,7.60e+00,
92,4.80e+00,7.80e+00,
93,4.00e+00,8.20e+00,
94,4.40e+00,7.80e+00,
95,3.60e+00,8.20e+00,
96,4.00e+00,7.80e+00,
97,3.60e+00,8.20e+00,
98,4.00e+00,8.20e+00,
99,3.20e+00,7.60e+00,
100,3.60e+00,7.60e+00,
101,3.20e+00,8.20e+00,
102,3.60e+00,7.80e+00,
103,2.80e+00,8.20e+00,
104,3.20e+00,7.80e+00,
105,2.40e+00,8.20e+00,
106,2.40e+00,7.80e+00,
107,3.20e+00,8.20e+00,
108,2.80e+00,8.20e+00,
109,2.00e+00,7.60e+00,
110,2.00e+00,7.60e+00,
111,2.00e+00,8.20e+00,
112,2.40e+00,7.80e+00,
113,1.20e+00,8.20e+00,
114,1.60e+00,7.80e+00,
115,1.20e+00,8.20e+00,
116,1.60e+00,7.80e+00,
117,8.00e-01,8.20e+00,
118,1.20e+00,7.80e+00,
119,8.00e-01,8.20e+00,
120,1.20e+00,8.20e+00,
121,4.00e-01,7.60e+00,
122,8.00e-01,7.80e+00,
123,0.00e+00,8.20e+00,
124,0.00e+00,7.80e+00,
125,8.00e-01,8.20e+00,
126,4.00e-01,8.20e+00,
127,-4.00e-01,7.80e+00,
128,4.00e-01,8.20e+00,
129,-4.00e-01,7.60e+00,
130,0.00e+00,8.20e+00,
131,-8.00e-01,7.60e+00,
132,-8.00e-01,7.60e+00,
133,0.00e+00,8.20e+00,
134,-4.00e-01,7.80e+00,
135,-1.20e+00,8.20e+00,
136,-1.20e+00,7.80e+00,
137,-8.00e-01,8.20e+00,
