#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2AFF
#Date Time: 2024-01-16 21:13:33.901
#Sample rate: 1.25e+07Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 2 V Hyst.: 0 V HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.0005299667755102041,5.390737859943409,11.40792687065513
-0.000529886775510204,5.40188052501412,11.40792687065513
-0.0005298067755102041,5.413023190084815,11.40792687065513
-0.0005297267755102041,5.420451633465277,11.40792687065513
-0.0005296467755102041,5.427880076845755,11.40048362384988
-0.0005295667755102041,5.442736963606683,11.40792687065513
-0.000529486775510204,5.725017812064297,11.41164849405776
-0.0005294067755102041,5.546735170933125,11.41537011746038
-0.0005293267755102041,5.312739204448497,11.41909174086301
-0.000529246775510204,5.2421689923341,11.41164849405776
-0.0005291667755102041,5.346167199660602,11.41164849405776
-0.000529086775510204,5.535592505862625,11.41537011746038
-0.0005290067755102041,5.639590713189068,11.41164849405776
-0.0005289267755102041,5.613591161357443,11.41537011746038
-0.000528846775510204,5.513307175721067,11.40792687065513
-0.0005287667755102041,5.446451185296919,11.41164849405775
-0.0005286867755102041,5.450165406987149,11.40792687065513
-0.0005286067755102041,5.513307175721161,11.40048362384988
-0.0005285267755102041,5.587591609525806,11.39676200044725
-0.000528446775510204,5.613591161357429,11.39676200044725
-0.0005283667755102041,5.598734274596495,11.39304037704463
-0.0005282867755102041,5.57273472276487,11.39304037704463
-0.000528206775510204,5.550449392623476,11.39676200044725
-0.0005281267755102041,5.561592057694168,11.39304037704463
-0.0005280467755102041,5.587591609525794,11.39304037704463
-0.0005279667755102041,5.617305383047686,11.39676200044725
-0.0005278867755102041,5.639590713189079,11.389318753642
-0.000527806775510204,5.647019156569538,11.38931875364201
-0.0005277267755102041,5.63587649149884,11.39676200044725
-0.0005276467755102041,5.624733826428145,11.39676200044725
-0.0005275667755102041,5.632162269808619,11.40048362384988
-0.0005274867755102041,5.647019156569548,11.39676200044725
-0.000527406775510204,5.665590265020731,11.40420524725251
-0.0005273267755102041,5.680447151781657,11.40420524725251
-0.0005272467755102041,5.68787559516212,11.40420524725251
-0.000527166775510204,5.342452977970993,11.39676200044726
-0.0005270867755102041,6.029583990663489,11.40420524725251
-0.0005270067755102041,5.699018260232973,11.40420524725251
-0.0005269267755102041,5.60616271797709,11.40420524725251
-0.0005268467755102041,5.85872979291288,11.40792687065513
-0.000526766775510204,5.624733826428337,11.40420524725251
-0.0005266867755102041,5.836444462771416,11.40792687065513
-0.0005266067755102041,5.702732481923056,11.40048362384988
-0.000526526775510204,5.777016915727721,11.4042052472525
-0.0005264467755102041,5.762160028966798,11.40048362384988
-0.000526366775510204,5.762160028966819,11.40048362384988
-0.0005262867755102041,5.784445359108202,11.40048362384988
-0.0005262067755102041,5.784445359108202,11.40420524725251
-0.000526126775510204,5.788159580798456,11.40420524725251
-0.0005260467755102041,5.810444910939838,11.40792687065513
-0.0005259667755102041,5.806730689249605,11.40792687065513
-0.0005258867755102041,5.825301797700773,11.40792687065513
-0.0005258067755102041,5.821587576010541,11.40792687065513
-0.000525726775510204,5.829016019391026,11.41164849405776
-0.0005256467755102041,5.847587127842171,11.41164849405775
-0.0005255667755102041,5.832730241081243,11.40420524725251
-0.000525486775510204,5.851301349532419,11.40420524725251
-0.0005254067755102041,5.85872979291288,11.40420524725251
-0.0005253267755102041,5.866158236293344,11.40048362384988
-0.0005252467755102041,5.881015123054279,11.40048362384988
-0.0005251667755102041,5.873586679673815,11.40048362384988
-0.000525086775510204,5.892157788124992,11.40048362384988
-0.0005250067755102041,5.899586231505459,11.40048362384988
-0.0005249267755102041,5.914443118266388,11.40420524725251
-0.0005248467755102041,5.91444311826639,11.4042052472525
-0.0005247667755102041,5.918157339956622,11.40048362384988
-0.000524686775510204,5.933014226717558,11.40048362384988
-0.0005246067755102041,5.933014226717565,11.40420524725251
-0.0005245267755102041,5.947871113478493,11.40420524725251
-0.000524446775510204,5.955299556858974,11.39676200044726
-0.0005243667755102041,5.970156443619895,11.40048362384988
-0.0005242867755102041,5.966442221929665,11.39304037704463
-0.0005242067755102041,5.981299108690602,11.38931875364201
-0.0005241267755102041,5.988727552071066,11.40048362384988
-0.000524046775510204,5.996155995451544,11.39676200044726
-0.0005239667755102041,6.007298660522236,11.4042052472525
-0.0005238867755102041,6.007298660522236,11.39676200044725
-0.000523806775510204,6.018441325592945,11.39304037704463
-0.0005237267755102041,6.025869768973405,11.39676200044725
-0.0005236467755102041,6.03329821235387,11.39676200044725
-0.0005235667755102041,6.040726655734344,11.40048362384988
-0.0005234867755102041,6.048155099114808,11.40048362384988
-0.000523406775510204,6.05558354249528,11.40048362384988
-0.0005233267755102041,6.059297764185514,11.39676200044726
-0.0005232467755102041,6.066726207565978,11.40420524725251
-0.0005231667755102041,6.077868872636682,11.4042052472525
-0.0005230867755102041,6.081583094326914,11.40048362384988
-0.000523006775510204,6.092725759397623,11.40420524725251
-0.0005229267755102041,6.10015420277809,11.41164849405775
-0.0005228467755102041,6.115011089539019,11.40792687065513
-0.000522766775510204,6.118725311229253,11.41164849405776
-0.0005226867755102041,6.11872531122926,11.41164849405775
-0.0005226067755102041,6.133582197990181,11.40792687065513
-0.0005225267755102041,6.137296419680426,11.41164849405775
