time;V(Net-_D1-A_);V(U_a);
0.00234905;7.64895;11.6214;
0.00235005;7.66367;11.6211;
0.00235105;7.67832;11.6216;
0.00235205;7.69292;11.6214;
0.00235305;7.70746;11.6218;
0.00235405;7.72194;11.6216;
0.00235505;7.73637;11.622;
0.00235605;7.75073;11.6218;
0.00235705;7.76505;11.6222;
0.00235805;7.7793;11.622;
0.00235905;7.7935;11.6225;
0.00236005;7.80764;11.6222;
0.00236105;7.82172;11.6227;
0.00236205;7.83575;11.6225;
0.00236305;7.84973;11.6229;
0.00236405;7.86364;11.6227;
0.00236505;7.87751;11.6231;
0.00236605;7.89132;11.6229;
0.00236705;7.90507;11.6233;
0.00236805;7.91877;11.6231;
0.00236905;7.93241;11.6235;
0.00237005;7.946;11.6233;
0.00237105;7.95954;11.6237;
0.00237205;7.97302;11.6235;
0.00237305;7.98645;11.6239;
0.00237377;7.99605;11.6237;
0.00237425;7.99694;0.0206894;
0.00237439;7.99555;0.0199659;
0.00237453;7.9942;0.0206972;
0.00237466;7.99295;0.019958;
0.00237485;7.99118;0.0207039;
0.00237503;7.98937;0.0199471;
0.00237517;7.98801;0.0207153;
0.00237532;7.98653;0.0199371;
0.0023755;7.98483;0.0207227;
0.00237566;7.98326;0.0199286;
0.00237585;7.98143;0.0207295;
0.00237604;7.97959;0.0199212;
0.00237625;7.9776;0.0207354;
0.00237647;7.97545;0.0199174;
0.0023767;7.97317;0.0207397;
0.00237696;7.97068;0.0199117;
0.00237724;7.96799;0.020744;
0.00237754;7.96507;0.0199067;
0.00237787;7.96188;0.0207476;
0.00237826;7.95812;0.0199036;
0.00237875;7.95342;0.02075;
0.00237939;7.94718;0.0199027;
0.00238033;7.93819;0.0207512;
0.00238133;7.92856;0.0198988;
0.00238233;7.91895;0.0207528;
0.00238333;7.90934;0.0198971;
0.00238433;7.89975;0.0207539;
0.00238533;7.89018;0.0198958;
0.00238633;7.88061;0.020755;
0.00238733;7.87106;0.0198945;
0.00238833;7.86152;0.0207561;
0.00238933;7.852;0.0198932;
0.00239033;7.84248;0.0207571;
0.00239133;7.83298;0.0198919;
0.00239233;7.82349;0.0207582;
0.00239333;7.81402;0.0198907;
0.00239433;7.80455;0.0207592;
0.00239533;7.7951;0.0198894;
0.00239633;7.78567;0.0207603;
0.00239733;7.77624;0.0198882;
0.00239833;7.76683;0.0207613;
0.00239933;7.75743;0.0198869;
0.00240033;7.74804;0.0207624;
0.00240133;7.73866;0.0198857;
0.00240233;7.7293;0.0207634;
0.00240333;7.71995;0.0198845;
0.00240433;7.71061;0.0207644;
0.00240533;7.70129;0.0198832;
0.00240633;7.69197;0.0207654;
0.00240733;7.68267;0.019882;
0.00240833;7.67338;0.0207664;
0.00240933;7.66411;0.0198808;
0.00241033;7.65484;0.0207674;
0.00241133;7.64559;0.0198797;
0.00241233;7.63635;0.0207684;
0.00241333;7.62712;0.0198785;
0.00241433;7.61791;0.0207694;
0.00241533;7.60871;0.0198773;
0.00241633;7.59951;0.0207704;
0.00241733;7.59034;0.0198761;
0.00241833;7.58117;0.0207714;
0.00241933;7.57202;0.019875;
0.00242033;7.56287;0.0207724;
0.00242133;7.55374;0.0198739;
0.00242233;7.54463;0.0207734;
0.00242333;7.53552;0.0198727;
0.00242433;7.52643;0.0207743;
0.00242533;7.51735;0.0198716;
0.00242633;7.50828;0.0207753;
0.00242733;7.49922;0.0198705;
0.00242833;7.49017;0.0207762;
0.00242933;7.48114;0.0198694;
0.00243033;7.47212;0.0207772;
0.00243133;7.46311;0.0198683;
0.00243233;7.45411;0.0207781;
0.00243333;7.44513;0.0198672;
0.00243433;7.43615;0.0207791;
0.00243533;7.42719;0.0198661;
0.00243633;7.41824;0.02078;
0.00243733;7.4093;0.019865;
0.00243833;7.40038;0.0207809;
0.00243933;7.39146;0.019864;
0.00244033;7.38256;0.0207818;
0.00244133;7.37367;0.0198629;
0.00244233;7.36479;0.0207827;
0.00244333;7.35592;0.0198619;
0.00244433;7.34707;0.0207836;
0.00244533;7.33822;0.0198608;
0.00244633;7.32939;0.0207845;
0.00244733;7.32057;0.0198598;
0.00244833;7.31176;0.0207854;
0.00244933;7.30297;0.0198588;
0.00245033;7.29418;0.0207863;
0.00245133;7.28541;0.0198578;
0.00245233;7.27665;0.0207872;
0.00245333;7.2679;0.0198568;
0.00245433;7.25916;0.0207881;
0.00245533;7.25043;0.0198558;
0.00245633;7.24172;0.020789;
0.00245733;7.23301;0.0198548;
0.00245833;7.22432;0.0207898;
0.00245933;7.21564;0.0198538;
0.00246033;7.20697;0.0207907;
0.00246133;7.19831;0.0198528;
0.00246233;7.18967;0.0207915;
0.00246333;7.18103;0.0198519;
0.00246433;7.17241;0.0207924;
0.00246533;7.1638;0.0198509;
0.00246633;7.1552;0.0207932;
0.00246733;7.14661;0.01985;
0.00246833;7.13803;0.020794;
0.00246933;7.12946;0.019849;
0.00247033;7.12091;0.0207949;
0.00247133;7.11236;0.0198481;
0.00247233;7.10383;0.0207957;
0.00247333;7.09531;0.0198472;
0.00247433;7.0868;0.0207965;
0.00247533;7.0783;0.0198463;
0.00247633;7.06982;0.0207973;
0.00247733;7.06134;0.0198454;
0.00247833;7.05288;0.0207981;
0.00247933;7.04442;0.0198445;
0.00248033;7.03598;0.0207989;
0.00248133;7.02755;0.0198436;
0.00248233;7.01913;0.0207997;
0.00248333;7.01072;0.0198427;
0.00248433;7.00232;0.0208005;
0.00248533;6.99394;0.0198418;
0.00248633;6.98556;0.0208013;
0.00248733;6.9772;0.019841;
0.00248833;6.96885;0.0208021;
0.00248933;6.9605;0.0198401;
0.00249033;6.95217;0.0208028;
0.00249133;6.94385;0.0198393;
0.00249233;6.93554;0.0208036;
0.00249333;6.92725;0.0198384;
0.00249433;6.91896;0.0208043;
0.00249533;6.91068;0.0198376;
0.00249633;6.90242;0.0208051;
0.00249733;6.89417;0.0198367;
0.00249833;6.88592;0.0208058;
0.00249933;6.87769;0.0198359;
0.00250033;6.86947;0.0208066;
0.00250133;6.86126;0.0198351;
0.00250233;6.85306;0.0208073;
0.00250333;6.84487;0.0198343;
0.00250433;6.8367;0.0208081;
0.00250533;6.82853;0.0198335;
0.00250633;6.82037;0.0208088;
0.00250733;6.81223;0.0198327;
0.00250833;6.80409;0.0208095;
0.00250933;6.79597;0.0198319;
0.00251033;6.78786;0.0208102;
0.00251133;6.77976;0.0198311;
0.00251233;6.77166;0.0208109;
0.00251333;6.76358;0.0198304;
0.00251433;6.75551;0.0208116;
0.00251533;6.74746;0.0198296;
0.00251633;6.73941;0.0208123;
0.00251733;6.73137;0.0198289;
0.00251833;6.72334;0.020813;
0.00251933;6.71533;0.0198281;
0.00252033;6.70732;0.0208137;
0.00252133;6.69933;0.0198274;
0.00252233;6.69134;0.0208144;
0.00252333;6.68337;0.0198266;
0.00252433;6.6754;0.020815;
0.00252533;6.66745;0.0198259;
0.00252633;6.65951;0.0208157;
0.00252733;6.65158;0.0198252;
0.00252833;6.64366;0.0208164;
0.00252933;6.63575;0.0198245;
0.00253033;6.62785;0.020817;
0.00253133;6.61996;0.0198238;
0.00253233;6.61208;0.0208177;
0.00253333;6.60421;0.0198231;
0.00253433;6.59635;0.0208183;
0.00253533;6.5885;0.0198224;
0.00253633;6.58066;0.020819;
0.00253733;6.57284;0.0198217;
0.00253833;6.56502;0.0208196;
0.00253933;6.55721;0.019821;
0.00254033;6.54942;0.0208202;
0.00254133;6.54163;0.0198203;
0.00254233;6.53386;0.0208208;
0.00254333;6.52609;0.0198196;
0.00254433;6.51834;0.0208215;
0.00254533;6.51059;0.019819;
0.00254633;6.50286;0.0208221;
0.00254733;6.49513;0.0198183;
0.00254833;6.48742;0.0208227;
0.00254933;6.47972;0.0198177;
0.00255033;6.47202;0.0208233;
0.00255133;6.46434;0.019817;
0.00255233;6.45667;0.0208239;
0.00255333;6.44901;0.0198164;
0.00255433;6.44135;0.0208245;
0.00255533;6.43371;0.0198158;
0.00255633;6.42608;0.0208251;
0.00255733;6.41846;0.0198151;
0.00255833;6.41084;0.0208256;
0.00255933;6.40324;0.0198145;
0.00256033;6.39565;0.0208262;
0.00256133;6.38807;0.0198139;
0.00256233;6.3805;0.0208268;
0.00256333;6.37293;0.0198133;
0.00256433;6.36538;0.0208273;
0.00256533;6.35784;0.0198127;
0.00256633;6.35031;0.0208279;
0.00256733;6.34279;0.0198121;
0.00256833;6.33528;0.0208285;
0.00256933;6.32777;0.0198115;
0.00257033;6.32028;0.020829;
0.00257133;6.3128;0.0198109;
0.00257233;6.30533;0.0208296;
0.00257333;6.29787;0.0198104;
0.00257433;6.29041;0.0208301;
0.00257533;6.28297;0.0198098;
0.00257633;6.27554;0.0208306;
0.00257733;6.26812;0.0198092;
0.00257833;6.2607;0.0208312;
0.00257933;6.2533;0.0198087;
0.00258033;6.24591;0.0208317;
0.00258133;6.23852;0.0198081;
0.00258233;6.23115;0.0208322;
0.00258333;6.22379;0.0198076;
0.00258433;6.21643;0.0208327;
0.00258533;6.20909;0.019807;
0.00258633;6.20175;0.0208332;
0.00258733;6.19443;0.0198065;
0.00258833;6.18711;0.0208337;
0.00258933;6.17981;0.019806;
0.00259033;6.17251;0.0208342;
0.00259133;6.16523;0.0198054;
0.00259233;6.15795;0.0208347;
0.00259333;6.15068;0.0198049;
0.00259433;6.14343;0.0208352;
0.00259533;6.13618;0.0198044;
0.00259633;6.12894;0.0208357;
0.00259733;6.12171;0.0198039;
0.00259833;6.1145;0.0208362;
0.00259933;6.10729;0.0198034;
0.00260033;6.10009;0.0208367;
0.00260133;6.0929;0.0198029;
0.00260233;6.08572;0.0208372;
0.00260333;6.07854;0.0198024;
0.00260433;6.07138;0.0208376;
0.00260533;6.06423;0.0198019;
0.00260633;6.05709;0.0208381;
0.00260733;6.04996;0.0198015;
0.00260833;6.04283;0.0208385;
0.00260933;6.03572;0.019801;
0.00261033;6.02861;0.020839;
0.00261133;6.02152;0.0198005;
0.00261233;6.01443;0.0208394;
0.00261333;6.00736;0.0198;
0.00261433;6.00029;0.0208399;
0.00261533;5.99323;0.0197996;
0.00261633;5.98618;0.0208403;
0.00261733;5.97914;0.0197991;
0.00261833;5.97211;0.0208408;
0.00261933;5.96509;0.0197987;
0.00262033;5.95808;0.0208412;
0.00262133;5.95108;0.0197982;
0.00262233;5.94409;0.0208416;
0.00262333;5.9371;0.0197978;
0.00262433;5.93013;0.020842;
0.00262533;5.92317;0.0197974;
0.00262633;5.91621;0.0208425;
0.00262733;5.90926;0.0197969;
0.00262833;5.90233;0.0208429;
0.00262933;5.8954;0.0197965;
0.00263033;5.88848;0.0208433;
0.00263133;5.88157;0.0197961;
0.00263233;5.87467;0.0208437;
0.00263333;5.86778;0.0197957;
0.00263433;5.8609;0.0208441;
0.00263533;5.85402;0.0197953;
0.00263633;5.84716;0.0208445;
0.00263733;5.8403;0.0197949;
0.00263833;5.83346;0.0208449;
0.00263933;5.82662;0.0197945;
0.00264033;5.81979;0.0208453;
0.00264133;5.81298;0.0197941;
0.00264233;5.80617;0.0208456;
0.00264333;5.79937;0.0197937;
0.00264433;5.79257;0.020846;
0.00264533;5.78579;0.0197933;
0.00264633;5.77902;0.0208464;
0.00264733;5.77225;0.0197929;
0.00264833;5.7655;0.0208468;
0.00264933;5.75875;0.0197925;
0.00265033;5.75201;0.0208471;
0.00265133;5.74528;0.0197922;
0.00265233;5.73856;0.0208475;
0.00265333;5.73185;0.0197918;
0.00265433;5.72515;0.0208479;
0.00265533;5.71846;0.0197914;
0.00265633;5.71177;0.0208482;
0.00265733;5.7051;0.0197911;
0.00265833;5.69843;0.0208486;
0.00265933;5.69177;0.0197907;
0.00266033;5.68512;0.0208489;
0.00266133;5.67848;0.0197904;
0.00266233;5.67185;0.0208493;
0.00266333;5.66523;0.01979;
0.00266433;5.65862;0.0208496;
0.00266533;5.65201;0.0197897;
0.00266633;5.64542;0.0208499;
0.00266733;5.63883;0.0197893;
0.00266833;5.63225;0.0208503;
0.00266933;5.62568;0.019789;
0.00267033;5.61912;0.0208506;
0.00267133;5.61256;0.0197887;
0.00267233;5.60602;0.0208509;
0.00267333;5.59949;0.0197883;
0.00267433;5.59296;0.0208512;
0.00267533;5.58644;0.019788;
0.00267633;5.57993;0.0208515;
0.00267733;5.57343;0.0197877;
0.00267833;5.56694;0.0208518;
0.00267933;5.56045;0.0197874;
0.00268033;5.55398;0.0208522;
0.00268133;5.54751;0.0197871;
0.00268233;5.54106;0.0208525;
0.00268333;5.53461;0.0197868;
0.00268433;5.52817;0.0208528;
0.00268533;5.52173;0.0197865;
0.00268633;5.51531;0.0208531;
0.00268733;5.50889;0.0197862;
0.00268833;5.50249;0.0208533;
0.00268933;5.49609;0.0197859;
0.00269033;5.4897;0.0208536;
0.00269133;5.48332;0.0197856;
0.00269233;5.47695;0.0208539;
0.00269333;5.47058;0.0197853;
0.00269433;5.46422;0.0208542;
0.00269533;5.45788;0.019785;
0.00269633;5.45154;0.0208545;
0.00269733;5.44521;0.0197848;
0.00269833;5.43889;0.0208548;
0.00269933;5.43257;0.0197845;
0.00270033;5.42627;0.020855;
0.00270133;5.41997;0.0197842;
0.00270233;5.41368;0.0208553;
0.00270333;5.4074;0.019784;
0.00270433;5.40113;0.0208556;
0.00270533;5.39486;0.0197837;
0.00270633;5.38861;0.0208558;
0.00270733;5.38236;0.0197834;
0.00270833;5.37612;0.0208561;
0.00270933;5.36989;0.0197832;
0.00271033;5.36367;0.0208563;
0.00271133;5.35745;0.0197829;
0.00271233;5.35125;0.0208566;
0.00271333;5.34505;0.0197827;
0.00271433;5.33886;0.0208568;
0.00271533;5.33268;0.0197825;
0.00271633;5.3265;0.0208571;
0.00271733;5.32034;0.0197822;
0.00271833;5.31418;0.0208573;
0.00271933;5.30803;0.019782;
0.00272033;5.30189;0.0208575;
0.00272133;5.29576;0.0197818;
0.00272233;5.28964;0.0208578;
0.00272333;5.28352;0.0197815;
0.00272433;5.27741;0.020858;
0.00272533;5.27131;0.0197813;
0.00272633;5.26522;0.0208582;
0.00272733;5.25913;0.0197811;
0.00272833;5.25306;0.0208584;
0.00272933;5.24699;0.0197809;
0.00273033;5.24093;0.0208587;
0.00273133;5.23488;0.0197806;
0.00273233;5.22884;0.0208589;
0.00273333;5.2228;0.0197804;
0.00273433;5.21677;0.0208591;
0.00273533;5.21075;0.0197802;
0.00273633;5.20474;0.0208593;
0.00273733;5.19874;0.01978;
0.00273833;5.19274;0.0208595;
0.00273933;5.18675;0.0197798;
0.00274033;5.18077;0.0208597;
0.00274133;5.1748;0.0197796;
0.00274233;5.16884;0.0208599;
0.00274333;5.16288;0.0197794;
0.00274433;5.15693;0.0208601;
0.00274533;5.15099;0.0197792;
0.00274633;5.14506;0.0208603;
0.00274733;5.13913;0.019779;
0.00274833;5.13322;0.0208605;
0.00274933;5.12731;0.0197789;
0.00275033;5.1214;0.0208607;
0.00275133;5.11551;0.0197787;
0.00275233;5.10963;0.0208609;
0.00275333;5.10375;0.0197785;
0.00275433;5.09788;0.0208611;
0.00275533;5.09202;0.0197783;
0.00275633;5.08616;0.0208612;
0.00275733;5.08031;0.0197782;
0.00275833;5.07447;0.0208614;
0.00275933;5.06864;0.019778;
0.00276033;5.06282;0.0208616;
0.00276133;5.057;0.0197778;
0.00276233;5.05119;0.0208618;
0.00276333;5.04539;0.0197777;
0.00276433;5.0396;0.0208619;
0.00276533;5.03382;0.0197775;
0.00276633;5.02804;0.0208621;
0.00276733;5.02227;0.0197773;
0.00276833;5.01651;0.0208622;
0.00276933;5.01075;0.0197772;
0.00277033;5.005;0.0208624;
0.00277133;4.99927;0.019777;
0.00277233;4.99353;0.0208626;
0.00277333;4.98781;0.0197769;
0.00277433;4.98209;0.0208627;
0.00277533;4.97638;0.0197767;
0.00277633;4.97068;0.0208629;
0.00277733;4.96499;0.0197766;
0.00277833;4.9593;0.020863;
0.00277933;4.95362;0.0197765;
0.00278033;4.94795;0.0208632;
0.00278133;4.94229;0.0197763;
0.00278233;4.93663;0.0208633;
0.00278333;4.93098;0.0197762;
0.00278433;4.92534;0.0208634;
0.00278533;4.91971;0.019776;
0.00278633;4.91408;0.0208636;
0.00278733;4.90846;0.0197759;
0.00278833;4.90285;0.0208637;
0.00278933;4.89724;0.0197758;
0.00279033;4.89165;0.0208638;
0.00279133;4.88606;0.0197757;
0.00279233;4.88048;0.020864;
0.00279333;4.8749;0.0197755;
0.00279433;4.86933;0.0208641;
0.00279533;4.86377;0.0197754;
0.00279633;4.85822;0.0208642;
0.00279733;4.85268;0.0197753;
0.00279833;4.84714;0.0208643;
0.00279933;4.84161;0.0197752;
0.00280033;4.83608;0.0208645;
0.00280133;4.83057;0.0197751;
0.00280233;4.82506;0.0208646;
0.00280333;4.81956;0.019775;
0.00280433;4.81407;0.0208647;
0.00280533;4.80858;0.0197749;
0.00280633;4.8031;0.0208648;
0.00280733;4.79763;0.0197748;
0.00280833;4.79216;0.0208649;
0.00280933;4.7867;0.0197747;
0.00281033;4.78125;0.020865;
0.00281133;4.77581;0.0197746;
0.00281233;4.77037;0.0208651;
0.00281333;4.76495;0.0197745;
0.00281433;4.75952;0.0208652;
0.00281533;4.75411;0.0197744;
0.00281633;4.7487;0.0208653;
0.00281733;4.7433;0.0197743;
0.00281833;4.73791;0.0208654;
0.00281933;4.73252;0.0197742;
0.00282033;4.72714;0.0208655;
0.00282133;4.72177;0.0197741;
0.00282233;4.71641;0.0208656;
0.00282333;4.71105;0.019774;
0.00282433;4.7057;0.0208657;
0.00282533;4.70036;0.019774;
0.00282633;4.69502;0.0208658;
0.00282733;4.68969;0.0197739;
0.00282833;4.68437;0.0208659;
0.00282933;4.67905;0.0197738;
0.00283033;4.67374;0.0208659;
0.00283133;4.66844;0.0197737;
0.00283233;4.66315;0.020866;
0.00283333;4.65786;0.0197737;
0.00283433;4.65258;0.0208661;
0.00283533;4.64731;0.0197736;
0.00283633;4.64204;0.0208662;
0.00283733;4.63678;0.0197735;
0.00283833;4.63153;0.0208662;
0.00283933;4.62629;0.0197735;
0.00284033;4.62105;0.0208663;
0.00284133;4.61582;0.0197734;
0.00284233;4.61059;0.0208664;
0.00284333;4.60538;0.0197733;
0.00284433;4.60016;0.0208665;
0.00284533;4.59496;0.0197733;
0.00284633;4.58976;0.0208665;
0.00284733;4.58457;0.0197732;
0.00284833;4.57939;0.0208666;
0.00284933;4.57422;0.0197732;
0.00285033;4.56905;0.0208666;
0.00285133;4.56388;0.0197731;
0.00285233;4.55873;0.0208667;
0.00285333;4.55358;0.0197731;
0.00285433;4.54844;0.0208668;
0.00285533;4.5433;0.019773;
0.00285633;4.53817;0.0208668;
0.00285733;4.53305;0.019773;
0.00285833;4.52794;0.0208669;
0.00285933;4.52283;0.0197729;
0.00286033;4.51773;0.0208669;
0.00286133;4.51263;0.0197729;
0.00286233;4.50754;0.020867;
0.00286333;4.50246;0.0197729;
0.00286433;4.49739;0.020867;
0.00286533;4.49232;0.0197728;
0.00286633;4.48726;0.020867;
0.00286733;4.48221;0.0197728;
0.00286833;4.47716;0.0208671;
0.00286933;4.47212;0.0197727;
0.00287033;4.46708;0.0208671;
0.00287133;4.46205;0.0197727;
0.00287233;4.45703;0.0208672;
0.00287333;4.45202;0.0197727;
0.00287433;4.44701;0.0208672;
0.00287533;4.44201;0.0197727;
0.00287633;4.43702;0.0208672;
0.00287733;4.43203;0.0197726;
0.00287833;4.42705;0.0208673;
0.00287933;4.42207;0.0197726;
0.00288033;4.4171;0.0208673;
0.00288133;4.41214;0.0197726;
0.00288233;4.40719;0.0208673;
0.00288333;4.40224;0.0197726;
0.00288433;4.3973;0.0208674;
0.00288533;4.39236;0.0197726;
0.00288633;4.38743;0.0208674;
0.00288733;4.38251;0.0197725;
0.00288833;4.37759;0.0208674;
0.00288933;4.37269;0.0197725;
0.00289033;4.36778;0.0208674;
0.00289133;4.36289;0.0197725;
0.00289233;4.358;0.0208674;
0.00289333;4.35311;0.0197725;
0.00289433;4.34824;0.0208675;
0.00289533;4.34337;0.0197725;
0.00289633;4.3385;0.0208675;
0.00289733;4.33364;0.0197725;
0.00289833;4.32879;0.0208675;
0.00289933;4.32395;0.0197725;
0.00290033;4.31911;0.0208675;
0.00290133;4.31428;0.0197725;
0.00290233;4.30945;0.0208675;
0.00290333;4.30463;0.0197725;
0.00290433;4.29982;0.0208675;
0.00290533;4.29501;0.0197725;
0.00290633;4.29021;0.0208675;
0.00290733;4.28542;0.0197725;
0.00290833;4.28063;0.0208675;
0.00290933;4.27585;0.0197725;
0.00291033;4.27108;0.0208675;
0.00291133;4.26631;0.0197725;
0.00291233;4.26155;0.0208675;
0.00291333;4.25679;0.0197725;
0.00291433;4.25204;0.0208675;
0.00291533;4.2473;0.0197725;
0.00291633;4.24256;0.0208675;
0.00291733;4.23783;0.0197725;
0.00291833;4.2331;0.0208675;
0.00291933;4.22839;0.0197725;
0.00292033;4.22367;0.0208675;
0.00292133;4.21897;0.0197725;
0.00292233;4.21427;0.0208675;
0.00292333;4.20958;0.0197725;
0.00292433;4.20489;0.0208675;
0.00292533;4.20021;0.0197726;
0.00292633;4.19553;0.0208675;
0.00292733;4.19086;0.0197726;
0.00292833;4.1862;0.0208675;
0.00292933;4.18155;0.0197726;
0.00293033;4.1769;0.0208675;
0.00293133;4.17225;0.0197726;
0.00293233;4.16761;0.0208675;
0.00293333;4.16298;0.0197726;
0.00293433;4.15836;0.0208674;
0.00293533;4.15374;0.0197727;
0.00293633;4.14912;0.0208674;
0.00293733;4.14452;0.0197727;
0.00293833;4.13992;0.0208674;
0.00293933;4.13532;0.0197727;
0.00294033;4.13073;0.0208674;
0.00294133;4.12615;0.0197727;
0.00294233;4.12157;0.0208674;
0.00294333;4.117;0.0197728;
0.00294433;4.11244;0.0208673;
0.00294533;4.10788;0.0197728;
0.00294633;4.10332;0.0208673;
0.00294733;4.09878;0.0197728;
0.00294833;4.09424;0.0208673;
0.00294933;4.0897;0.0197729;
0.00295033;4.08517;0.0208673;
0.00295133;4.08065;0.0197729;
0.00295233;4.07614;0.0208672;
0.00295333;4.07162;0.0197729;
0.00295433;4.06712;0.0208672;
0.00295533;4.06262;0.019773;
0.00295633;4.05813;0.0208672;
0.00295733;4.05364;0.019773;
0.00295833;4.04916;0.0208671;
0.00295933;4.04469;0.0197731;
0.00296033;4.04022;0.0208671;
0.00296133;4.03575;0.0197731;
0.00296233;4.0313;0.0208671;
0.00296333;4.02685;0.0197731;
0.00296433;4.0224;0.020867;
0.00296533;4.01796;0.0197732;
0.00296633;4.01353;0.020867;
0.00296733;4.0091;0.0197732;
0.00296833;4.00468;0.020867;
0.00296933;4.00026;0.0197734;
0.00297033;3.99585;0.0208669;
0.00297133;3.99145;0.0197733;
0.00297201;4.00002;12.5318;
0.00297223;4.00635;12.1834;
0.00297244;4.01251;12.1969;
0.00297252;4.01468;12.1723;
0.00297259;4.01672;12.2073;
0.00297261;4.0174;12.1739;
0.00297263;4.01811;12.1974;
0.00297265;4.01869;12.1849;
0.00297267;4.01925;12.1907;
0.0029727;4.01998;12.1879;
0.00297273;4.02099;12.1895;
0.00297279;4.02254;12.1884;
0.00297287;4.02512;12.1892;
0.00297301;4.02918;12.1885;
0.00297322;4.03524;12.1892;
0.00297338;4.03988;12.1886;
0.00297347;4.04246;12.1891;
0.00297357;4.04538;12.1887;
0.00297368;4.04865;12.189;
0.00297391;4.0552;12.1887;
0.00297436;4.06829;12.1889;
0.00297524;4.09394;12.1886;
0.00297624;4.12278;12.1889;
0.00297724;4.1515;12.1886;
0.00297824;4.18011;12.1888;
0.00297924;4.2086;12.1885;
0.00298024;4.23698;12.1887;
0.00298124;4.26525;12.1884;
0.00298224;4.2934;12.1886;
0.00298324;4.32145;12.1884;
0.00298424;4.34938;12.1885;
0.00298524;4.3772;12.1883;
0.00298624;4.40491;12.1884;
0.00298724;4.43251;12.1882;
0.00298824;4.46;12.1883;
0.00298924;4.48738;12.1881;
0.00299024;4.51465;12.1883;
0.00299124;4.54181;12.1881;
0.00299224;4.56887;12.1882;
0.00299324;4.59581;12.188;
0.00299424;4.62265;12.1881;
0.00299524;4.64939;12.1879;
0.00299624;4.67601;12.188;
0.00299724;4.70253;12.1878;
0.00299824;4.72895;12.1879;
0.00299924;4.75526;12.1878;
0.00300024;4.78147;12.1879;
0.00300124;4.80757;12.1877;
0.00300224;4.83357;12.1878;
0.00300324;4.85946;12.1876;
0.00300424;4.88525;12.1877;
0.00300524;4.91094;12.1875;
0.00300624;4.93653;12.1876;
0.00300724;4.96201;12.1875;
0.00300824;4.9874;12.1875;
0.00300924;5.01268;12.1874;
0.00301024;5.03786;12.1874;
0.00301124;5.06294;12.1873;
0.00301224;5.08793;12.1874;
0.00301324;5.11281;12.1872;
0.00301424;5.1376;12.1873;
0.00301524;5.16228;12.1872;
0.00301624;5.18687;12.1872;
0.00301724;5.21136;12.1871;
0.00301824;5.23575;12.1871;
0.00301924;5.26005;12.187;
0.00302024;5.28425;12.187;
0.00302124;5.30835;12.1869;
0.00302224;5.33236;12.1869;
0.00302324;5.35627;12.1869;
0.00302424;5.38008;12.1869;
0.00302524;5.40381;12.1868;
0.00302624;5.42743;12.1868;
0.00302724;5.45097;12.1867;
0.00302824;5.47441;12.1867;
0.00302924;5.49776;12.1866;
0.00303024;5.52101;12.1866;
0.00303124;5.54417;12.1866;
0.00303224;5.56724;12.1865;
0.00303324;5.59022;12.1865;
0.00303424;5.61311;12.1865;
0.00303524;5.6359;12.1864;
0.00303624;5.65861;12.1864;
0.00303724;5.68122;12.1863;
0.00303824;5.70375;12.1863;
0.00303924;5.72618;12.1862;
0.00304024;5.74853;12.1862;
0.00304124;5.77079;12.1862;
0.00304224;5.79296;12.1861;
0.00304324;5.81504;12.1861;
0.00304424;5.83703;12.186;
0.00304524;5.85894;12.186;
0.00304624;5.88076;12.186;
0.00304724;5.90249;12.1859;
0.00304824;5.92414;12.1859;
0.00304924;5.9457;12.1859;
0.00305024;5.96717;12.1858;
0.00305124;5.98856;12.1858;
0.00305224;6.00986;12.1857;
0.00305324;6.03108;12.1857;
0.00305424;6.05222;12.1856;
0.00305524;6.07327;12.1856;
0.00305624;6.09424;12.1856;
0.00305724;6.11512;12.1856;
0.00305824;6.13592;12.1855;
0.00305924;6.15664;12.1855;
0.00306024;6.17728;12.1854;
0.00306124;6.19783;12.1854;
0.00306224;6.2183;12.1853;
0.00306324;6.2387;12.1853;
0.00306424;6.25901;12.1852;
0.00306524;6.27924;12.1852;
0.00306624;6.29939;12.1852;
0.00306724;6.31946;12.1852;
0.00306824;6.33945;12.1851;
0.00306924;6.35936;12.1851;
0.00307024;6.37919;12.185;
0.00307124;6.39894;12.185;
0.00307224;6.41861;12.1849;
0.00307324;6.43821;12.1849;
0.00307424;6.45773;12.1848;
0.00307524;6.47717;12.1849;
0.00307624;6.49653;12.1848;
0.00307724;6.51582;12.1848;
0.00307824;6.53503;12.1847;
0.00307924;6.55416;12.1847;
0.00308024;6.57322;12.1846;
0.00308124;6.5922;12.1846;
0.00308224;6.61111;12.1845;
0.00308324;6.62994;12.1845;
0.00308424;6.6487;12.1844;
0.00308524;6.66738;12.1845;
0.00308624;6.68599;12.1844;
0.00308724;6.70452;12.1844;
0.00308824;6.72298;12.1843;
0.00308924;6.74137;12.1843;
0.00309024;6.75968;12.1842;
0.00309124;6.77793;12.1842;
0.00309224;6.7961;12.1841;
0.00309324;6.81419;12.1842;
0.00309424;6.83222;12.184;
0.00309524;6.85017;12.1841;
0.00309624;6.86806;12.1839;
0.00309724;6.88587;12.184;
0.00309824;6.90361;12.1839;
0.00309924;6.92128;12.1839;
0.00310024;6.93888;12.1838;
0.00310124;6.95641;12.1838;
0.00310224;6.97387;12.1837;
0.00310324;6.99126;12.1838;
